Time [UTC], Temp OB [C], Temp RTC [C], Bat [V], Distace [mm], Pressure Atmos [mBar], Humidity [%], Temp Atmos [C],
2019/03/12 23:18:01,0.90,2.75,4.18,1590,976.41,100.00,2.30,
2019/03/12 23:19:01,0.78,2.75,4.16,1590,976.43,100.00,2.29,
2019/03/12 23:20:01,0.90,2.75,4.18,1590,976.42,100.00,2.28,
2019/03/12 23:21:01,0.78,2.75,4.16,1592,976.40,100.00,2.24,
2019/03/12 23:22:01,0.78,2.75,4.22,1593,976.35,100.00,2.26,
2019/03/12 23:23:01,0.90,2.75,4.11,1595,976.39,100.00,2.25,
2019/03/12 23:24:01,0.78,2.75,4.22,1595,976.35,100.00,2.20,
2019/03/12 23:25:01,0.78,2.75,4.16,1593,976.43,100.00,2.19,
2019/03/12 23:26:01,0.78,2.75,4.22,1593,976.47,100.00,2.18,
2019/03/12 23:27:01,0.78,2.75,4.22,1593,976.45,100.00,2.16,
2019/03/12 23:28:01,0.78,2.75,4.16,1592,976.41,100.00,2.12,
2019/03/12 23:29:01,0.78,2.75,4.22,1593,976.46,100.00,2.15,
2019/03/12 23:30:01,0.66,2.75,4.22,1592,976.49,100.00,2.15,
2019/03/12 23:31:01,0.66,2.75,4.27,1593,976.46,100.00,2.13,
2019/03/12 23:32:01,0.66,2.75,4.22,1593,976.48,100.00,2.17,
2019/03/12 23:33:01,0.66,2.50,4.22,1591,976.43,100.00,2.14,
2019/03/12 23:34:01,0.66,2.50,4.27,1595,976.44,100.00,2.16,
2019/03/12 23:35:01,0.66,2.75,4.22,1595,976.52,100.00,2.15,
2019/03/12 23:36:01,0.66,2.50,4.27,1599,976.57,100.00,2.14,
2019/03/12 23:37:01,0.66,2.50,4.21,1599,976.59,100.00,2.14,
2019/03/12 23:38:01,0.66,2.50,4.27,1604,976.63,100.00,2.11,
2019/03/12 23:39:01,0.66,2.50,4.21,1604,976.51,100.00,2.15,
2019/03/12 23:40:01,0.66,2.50,4.27,1604,976.51,100.00,2.17,
2019/03/12 23:41:01,0.66,2.75,4.27,1604,976.51,100.00,2.13,
2019/03/12 23:42:01,0.66,2.50,4.22,1607,976.57,100.00,2.17,
2019/03/12 23:43:01,0.66,2.50,4.27,1603,976.51,100.00,2.18,
2019/03/12 23:44:01,0.66,2.50,4.22,1606,976.53,100.00,2.14,
2019/03/12 23:45:01,0.54,2.50,4.24,1605,976.51,100.00,2.10,
2019/03/12 23:46:01,0.54,2.50,4.24,1607,976.59,100.00,2.10,
2019/03/12 23:47:01,0.54,2.75,4.18,1608,976.64,100.00,2.14,
2019/03/12 23:48:01,0.66,2.50,4.26,1608,976.60,100.00,2.11,
2019/03/12 23:49:01,0.66,2.50,4.22,1610,976.67,100.00,2.10,
2019/03/12 23:50:01,0.66,2.50,4.21,1610,976.60,100.00,2.14,
2019/03/12 23:51:01,0.66,2.50,4.27,1605,976.51,100.00,2.14,
2019/03/12 23:52:01,0.54,2.50,4.25,1611,976.57,100.00,2.15,
2019/03/12 23:53:01,0.54,2.50,4.18,1609,976.56,100.00,2.14,
2019/03/12 23:54:01,0.54,2.50,4.25,1604,976.40,100.00,2.11,
2019/03/12 23:55:01,0.54,2.50,4.19,1604,976.56,100.00,2.12,
2019/03/12 23:56:01,0.54,2.50,4.25,1608,976.52,100.00,2.11,
2019/03/12 23:57:01,0.54,2.50,4.18,1603,976.48,100.00,2.08,
2019/03/12 23:58:01,0.54,2.50,4.18,1596,976.46,100.00,2.08,
2019/03/12 23:59:01,0.54,2.50,4.24,1608,976.62,100.00,2.11,
2019/03/13 00:00:01,0.54,2.50,4.18,1603,976.62,100.00,2.09,
2019/03/13 00:01:01,0.54,2.50,4.24,1599,976.62,100.00,2.10,
2019/03/13 00:02:01,0.54,2.50,4.18,1583,976.65,100.00,2.14,
2019/03/13 00:03:01,0.54,2.50,4.19,1591,976.63,100.00,2.14,
2019/03/13 00:04:01,0.54,2.50,4.24,1593,976.53,100.00,2.09,
2019/03/13 00:05:01,0.54,2.50,4.24,1595,976.51,100.00,2.10,
2019/03/13 00:06:01,0.54,2.50,4.19,1598,976.54,100.00,2.10,
2019/03/13 00:07:01,0.54,2.50,4.18,1626,976.47,100.00,2.07,
2019/03/13 00:08:01,0.54,2.50,4.18,1585,976.44,100.00,2.04,
2019/03/13 00:09:01,0.54,2.50,4.24,1592,976.46,100.00,2.02,
2019/03/13 00:10:01,0.54,2.50,4.24,1578,976.53,100.00,2.05,
2019/03/13 00:11:01,0.54,2.50,4.19,1572,976.48,100.00,2.01,
2019/03/13 00:12:01,0.54,2.25,4.25,1588,976.52,100.00,2.08,
2019/03/13 00:13:01,0.54,2.50,4.25,1589,976.51,100.00,2.06,
2019/03/13 00:14:01,0.54,2.50,4.24,1589,976.51,100.00,2.02,
2019/03/13 00:15:01,0.54,2.50,4.18,1591,976.49,100.00,2.02,
2019/03/13 00:16:01,0.42,2.50,4.07,1593,976.64,100.00,1.97,
2019/03/13 00:17:01,0.54,2.50,4.24,1594,976.61,100.00,1.95,
2019/03/13 00:18:01,0.42,2.50,4.29,1592,976.48,100.00,2.00,
2019/03/13 00:19:01,0.42,2.25,4.07,1592,976.50,100.00,1.99,
2019/03/13 00:20:01,0.42,2.50,4.29,1593,976.62,100.00,1.99,
2019/03/13 00:21:01,0.42,2.25,4.07,1592,976.65,100.00,2.00,
2019/03/13 00:22:01,0.42,2.50,4.29,1591,976.59,100.00,2.02,
2019/03/13 00:23:01,0.42,2.50,4.29,1592,976.58,100.00,2.05,
2019/03/13 00:24:01,0.42,2.50,4.06,1592,976.64,100.00,2.01,
2019/03/13 00:25:01,0.42,2.50,4.06,1591,976.58,100.00,2.01,
2019/03/13 00:26:01,0.42,2.50,4.29,1590,976.60,100.00,2.01,
2019/03/13 00:27:01,0.42,2.50,4.06,1591,976.60,100.00,2.00,
2019/03/13 00:28:01,0.42,2.50,4.07,1591,976.55,100.00,2.00,
2019/03/13 00:29:01,0.42,2.25,4.07,1591,976.55,100.00,2.08,
2019/03/13 00:30:01,0.42,2.50,4.29,1592,976.57,100.00,2.05,
2019/03/13 00:31:01,0.42,2.50,4.07,1593,976.59,100.00,2.07,
2019/03/13 00:32:01,0.42,2.25,4.07,1593,976.53,100.00,2.07,
2019/03/13 00:33:01,0.42,2.25,4.06,1592,976.60,100.00,2.07,
2019/03/13 00:34:01,0.42,2.50,4.29,1591,976.54,100.00,2.09,
2019/03/13 00:35:01,0.42,2.25,4.06,1591,976.56,100.00,2.06,
2019/03/13 00:36:01,0.42,2.50,4.29,1593,976.48,100.00,2.05,
2019/03/13 00:37:01,0.42,2.25,4.06,1591,976.53,100.00,2.08,
2019/03/13 00:38:01,0.42,2.50,4.11,1590,976.55,100.00,2.06,
2019/03/13 00:39:01,0.42,2.50,4.07,1590,976.46,100.00,1.99,
2019/03/13 00:40:01,0.42,2.50,4.07,1590,976.41,100.00,1.99,
2019/03/13 00:41:01,0.42,2.25,4.29,1590,976.42,100.00,2.03,
2019/03/13 00:42:01,0.42,2.25,4.07,1590,976.41,100.00,1.99,
2019/03/13 00:43:01,0.42,2.25,4.07,1590,976.41,100.00,1.98,
2019/03/13 00:44:01,0.42,2.50,4.29,1590,976.37,100.00,1.98,
2019/03/13 00:45:01,0.42,2.50,4.07,1590,976.42,100.00,2.01,
2019/03/13 00:46:01,0.42,2.25,4.06,1590,976.43,100.00,2.05,
2019/03/13 00:47:01,0.42,2.50,4.07,1589,976.43,100.00,2.05,
2019/03/13 00:48:01,0.42,2.50,4.29,1590,976.45,100.00,2.03,
2019/03/13 00:49:01,0.42,2.25,4.06,1589,976.50,100.00,2.02,
2019/03/13 00:50:01,0.42,2.25,4.29,1589,976.43,100.00,2.01,
2019/03/13 00:51:01,0.42,2.25,4.29,1590,976.47,100.00,2.05,
2019/03/13 00:52:01,0.42,2.25,4.07,1590,976.56,100.00,2.01,
2019/03/13 00:53:01,0.42,2.25,4.06,1589,976.47,100.00,2.01,
2019/03/13 00:54:01,0.42,2.25,4.06,1590,976.55,100.00,2.03,
2019/03/13 00:55:01,0.42,2.25,4.28,1589,976.47,100.00,1.98,
2019/03/13 00:56:01,0.42,2.50,4.07,1589,976.62,100.00,2.05,
2019/03/13 00:57:01,0.42,2.50,4.07,1590,976.53,100.00,2.06,
2019/03/13 00:58:01,0.42,2.25,4.28,1589,976.62,100.00,2.10,
2019/03/13 00:59:01,0.42,2.50,4.07,1591,976.57,100.00,2.07,
2019/03/13 01:00:01,0.42,2.25,4.29,1589,976.62,100.00,2.09,
2019/03/13 01:01:01,0.42,2.25,4.07,1590,976.61,100.00,2.08,
2019/03/13 01:02:01,0.42,2.50,4.07,1589,976.55,100.00,2.07,
2019/03/13 01:03:01,0.42,2.25,4.29,1590,976.57,100.00,2.06,
2019/03/13 01:04:01,0.42,2.50,4.28,1590,976.62,100.00,2.04,
2019/03/13 01:05:01,0.42,2.50,4.06,1590,976.62,100.00,2.12,
2019/03/13 01:06:01,0.42,2.50,4.06,1590,976.67,100.00,2.11,
2019/03/13 01:07:01,0.42,2.25,4.29,1590,976.70,100.00,2.08,
2019/03/13 01:08:01,0.42,2.50,4.06,1590,976.63,100.00,2.07,
2019/03/13 01:09:01,0.42,2.25,4.07,1590,976.65,100.00,2.04,
2019/03/13 01:10:01,0.42,2.25,4.07,1589,976.55,100.00,2.06,
2019/03/13 01:11:01,0.42,2.50,4.07,1589,976.60,100.00,2.10,
2019/03/13 01:12:01,0.42,2.50,4.28,1590,976.63,100.00,2.09,
2019/03/13 01:13:01,0.42,2.50,4.07,1589,976.70,100.00,2.06,
2019/03/13 01:14:01,0.42,2.25,4.07,1589,976.72,100.00,2.06,
2019/03/13 01:15:01,0.42,2.50,4.29,1588,976.63,100.00,2.04,
2019/03/13 01:16:01,0.42,2.50,4.29,1588,976.51,100.00,2.07,
2019/03/13 01:17:01,0.42,2.25,4.07,1589,976.46,100.00,2.01,
2019/03/13 01:18:01,0.42,2.25,4.28,1588,976.43,100.00,2.10,
2019/03/13 01:19:01,0.42,2.25,4.07,1588,976.40,100.00,2.08,
2019/03/13 01:20:01,0.42,2.25,4.28,1588,976.42,100.00,2.08,
2019/03/13 01:21:01,0.42,2.25,4.06,1589,976.35,100.00,2.06,
2019/03/13 01:22:01,0.42,2.25,4.06,1587,976.41,100.00,2.04,
2019/03/13 01:23:01,0.42,2.25,4.28,1588,976.27,100.00,2.04,
2019/03/13 01:24:01,0.42,2.50,4.06,1587,976.20,100.00,2.09,
2019/03/13 01:25:01,0.42,2.25,4.29,1587,976.21,100.00,2.07,
2019/03/13 01:26:01,0.42,2.25,4.29,1587,976.24,100.00,2.06,
2019/03/13 01:27:01,0.42,2.25,4.07,1586,976.23,100.00,2.11,
2019/03/13 01:28:01,0.42,2.25,4.29,1586,976.22,100.00,2.09,
2019/03/13 01:29:01,0.42,2.25,4.06,1585,976.25,100.00,2.11,
2019/03/13 01:30:01,0.42,2.25,4.06,1584,976.28,100.00,2.09,
2019/03/13 01:31:01,0.42,2.25,4.29,1584,976.32,100.00,2.08,
2019/03/13 01:32:01,0.42,2.25,4.06,1584,976.32,100.00,2.14,
2019/03/13 01:33:01,0.42,2.25,4.07,1585,976.25,100.00,2.14,
2019/03/13 01:34:01,0.42,2.50,4.06,1585,976.29,100.00,2.13,
2019/03/13 01:35:01,0.42,2.50,4.07,1584,976.25,100.00,2.09,
2019/03/13 01:36:01,0.42,2.25,4.07,1583,976.18,100.00,2.12,
2019/03/13 01:37:01,0.42,2.25,4.29,1583,976.27,100.00,2.13,
2019/03/13 01:38:01,0.42,2.25,4.07,1582,976.17,100.00,2.15,
2019/03/13 01:39:01,0.42,2.50,4.06,1583,976.19,100.00,2.14,
2019/03/13 01:40:01,0.42,2.25,4.29,1581,976.07,100.00,2.15,
2019/03/13 01:41:01,0.42,2.25,4.07,1583,976.10,100.00,2.15,
2019/03/13 01:42:01,0.42,2.25,4.28,1585,976.20,100.00,2.17,
2019/03/13 01:43:01,0.42,2.25,4.06,1583,976.09,100.00,2.16,
2019/03/13 01:44:01,0.42,2.50,4.29,1583,976.12,100.00,2.19,
2019/03/13 01:45:01,0.42,2.25,4.07,1585,976.08,100.00,2.16,
2019/03/13 01:46:01,0.42,2.50,4.07,1585,976.08,100.00,2.14,
2019/03/13 01:47:01,0.42,2.50,4.29,1586,976.09,100.00,2.07,
2019/03/13 01:48:01,0.42,2.50,4.07,1587,976.14,100.00,2.11,
2019/03/13 01:49:01,0.42,2.50,4.07,1582,976.19,100.00,2.13,
2019/03/13 01:50:01,0.42,2.50,4.07,1584,976.13,100.00,2.09,
2019/03/13 01:51:01,0.42,2.50,4.06,1585,976.12,100.00,2.17,
2019/03/13 01:52:01,0.42,2.25,4.06,1586,976.11,100.00,2.15,
2019/03/13 01:53:01,0.42,2.25,4.28,1581,976.02,100.00,2.12,
2019/03/13 01:54:01,0.42,2.50,4.06,1578,976.00,100.00,2.15,
2019/03/13 01:55:01,0.42,2.50,4.29,1583,976.03,100.00,2.18,
2019/03/13 01:56:01,0.42,2.50,4.07,1584,975.99,100.00,2.18,
2019/03/13 01:57:01,0.42,2.50,4.07,1584,975.96,100.00,2.17,
2019/03/13 01:58:01,0.42,2.25,4.06,1589,975.93,100.00,2.15,
2019/03/13 01:59:01,0.42,2.50,4.28,1584,975.96,100.00,2.15,
2019/03/13 02:00:01,0.42,2.50,4.07,1589,975.90,100.00,2.12,
2019/03/13 02:01:01,0.42,2.50,4.29,1583,975.94,100.00,2.16,
2019/03/13 02:02:01,0.42,2.25,4.06,1584,975.89,100.00,2.20,
2019/03/13 02:03:01,0.42,2.50,4.07,1589,975.91,100.00,2.16,
2019/03/13 02:04:01,0.42,2.50,4.07,1590,975.86,100.00,2.14,
2019/03/13 02:05:01,0.42,2.25,4.06,1588,975.85,100.00,2.11,
2019/03/13 02:06:01,0.42,2.50,4.28,1591,975.81,100.00,2.22,
2019/03/13 02:07:01,0.42,2.50,4.06,1589,975.72,100.00,2.18,
2019/03/13 02:08:01,0.42,2.50,4.06,1591,975.68,100.00,2.13,
2019/03/13 02:09:01,0.42,2.25,4.07,1590,975.57,100.00,2.14,
2019/03/13 02:10:01,0.42,2.25,4.07,1592,975.64,100.00,2.13,
2019/03/13 02:11:01,0.42,2.50,4.28,1594,975.62,100.00,2.11,
2019/03/13 02:12:01,0.42,2.50,4.07,1594,975.64,100.00,2.06,
2019/03/13 02:13:01,0.42,2.50,4.29,1592,975.59,100.00,2.07,
2019/03/13 02:14:01,0.42,2.50,4.06,1593,975.58,100.00,2.08,
2019/03/13 02:15:01,0.42,2.50,4.29,1594,975.59,100.00,2.10,
2019/03/13 02:16:01,0.42,2.50,4.06,1594,975.49,100.00,2.15,
2019/03/13 02:17:01,0.42,2.50,4.07,1595,975.53,100.00,2.11,
2019/03/13 02:18:01,0.42,2.50,4.07,1594,975.52,100.00,2.09,
2019/03/13 02:19:01,0.42,2.50,4.06,1595,975.38,100.00,2.09,
2019/03/13 02:20:01,0.42,2.50,4.29,1594,975.37,100.00,2.13,
2019/03/13 02:21:01,0.42,2.50,4.29,1594,975.31,100.00,2.08,
2019/03/13 02:22:01,0.42,2.25,4.06,1594,975.36,100.00,2.06,
2019/03/13 02:23:01,0.42,2.50,4.07,1594,975.38,100.00,2.06,
2019/03/13 02:24:01,0.42,2.50,4.28,1596,975.38,100.00,2.06,
2019/03/13 02:25:01,0.42,2.25,4.07,1594,975.43,100.00,2.03,
2019/03/13 02:26:01,0.42,2.25,4.06,1594,975.41,100.00,2.16,
2019/03/13 02:27:01,0.42,2.50,4.07,1594,975.37,100.00,2.16,
2019/03/13 02:28:01,0.42,2.25,4.29,1594,975.42,100.00,2.13,
2019/03/13 02:29:01,0.42,2.50,4.29,1595,975.36,100.00,2.10,
2019/03/13 02:30:01,0.42,2.25,4.06,1594,975.36,100.00,2.10,
2019/03/13 02:31:01,0.42,2.50,4.29,1595,975.36,100.00,2.09,
2019/03/13 02:32:01,0.42,2.25,4.06,1593,975.41,100.00,2.13,
2019/03/13 02:33:01,0.42,2.25,4.28,1593,975.34,100.00,2.13,
2019/03/13 02:34:01,0.42,2.50,4.07,1595,975.30,100.00,2.14,
2019/03/13 02:35:01,0.42,2.50,4.28,1592,975.24,100.00,2.15,
2019/03/13 02:36:01,0.42,2.25,4.06,1593,975.25,100.00,2.14,
2019/03/13 02:37:01,0.42,2.50,4.07,1593,975.29,100.00,2.08,
2019/03/13 02:38:01,0.42,2.50,4.06,1593,975.25,100.00,2.12,
2019/03/13 02:39:01,0.42,2.50,4.28,1593,975.27,100.00,2.09,
2019/03/13 02:40:01,0.42,2.25,4.07,1593,975.33,100.00,2.11,
2019/03/13 02:41:01,0.42,2.50,4.28,1594,975.30,100.00,2.12,
2019/03/13 02:42:01,0.42,2.50,4.07,1593,975.30,100.00,2.08,
2019/03/13 02:43:01,0.42,2.50,4.28,1593,975.31,100.00,2.11,
2019/03/13 02:44:01,0.42,2.25,4.05,1591,975.19,100.00,2.13,
2019/03/13 02:45:01,0.42,2.50,4.06,1594,975.19,100.00,2.14,
2019/03/13 02:46:01,0.42,2.25,4.05,1594,975.22,100.00,2.14,
2019/03/13 02:47:01,0.42,2.50,4.28,1593,975.20,100.00,2.14,
2019/03/13 02:48:01,0.42,2.50,4.07,1593,975.19,100.00,2.08,
2019/03/13 02:49:01,0.42,2.50,4.28,1593,975.24,100.00,2.08,
2019/03/13 02:50:01,0.42,2.50,4.06,1592,975.27,100.00,2.07,
2019/03/13 02:51:01,0.42,2.50,4.28,1593,975.24,100.00,2.14,
2019/03/13 02:52:01,0.42,2.25,4.06,1593,975.21,100.00,2.12,
2019/03/13 02:53:01,0.42,2.50,4.28,1593,975.24,100.00,2.09,
2019/03/13 02:54:01,0.42,2.50,4.28,1593,975.19,100.00,2.10,
2019/03/13 02:55:01,0.42,2.50,4.07,1593,975.18,100.00,2.15,
2019/03/13 02:56:01,0.42,2.50,4.29,1594,975.11,100.00,2.16,
2019/03/13 02:57:01,0.42,2.50,4.06,1593,975.25,100.00,2.20,
2019/03/13 02:58:01,0.42,2.50,4.28,1593,975.17,100.00,2.21,
2019/03/13 02:59:01,0.42,2.25,4.06,1592,975.20,100.00,2.14,
2019/03/13 03:00:01,0.42,2.50,4.05,1593,975.12,100.00,2.16,
2019/03/13 03:01:01,0.42,2.50,4.28,1593,975.14,100.00,2.12,
2019/03/13 03:02:01,0.42,2.50,4.28,1593,975.15,100.00,2.14,
2019/03/13 03:03:01,0.42,2.50,4.28,1592,975.20,100.00,2.16,
2019/03/13 03:04:01,0.42,2.25,4.28,1592,975.16,100.00,2.20,
2019/03/13 03:05:01,0.42,2.50,4.28,1593,975.20,100.00,2.20,
2019/03/13 03:06:01,0.54,2.50,4.18,1593,975.17,100.00,2.17,
2019/03/13 03:07:01,0.42,2.25,4.06,1593,975.18,100.00,2.18,
2019/03/13 03:08:01,0.42,2.50,4.07,1592,975.19,100.00,2.16,
2019/03/13 03:09:01,0.42,2.50,4.07,1593,975.15,100.00,2.18,
2019/03/13 03:10:01,0.42,2.50,4.28,1594,975.11,100.00,2.17,
2019/03/13 03:11:01,0.42,2.50,4.28,1593,975.20,100.00,2.14,
2019/03/13 03:12:01,0.42,2.25,4.06,1593,975.11,100.00,2.15,
2019/03/13 03:13:01,0.42,2.50,4.29,1593,975.13,100.00,2.19,
2019/03/13 03:14:01,0.42,2.25,4.11,1592,974.96,100.00,2.20,
2019/03/13 03:15:01,0.42,2.50,4.07,1593,974.97,100.00,2.20,
2019/03/13 03:16:01,0.42,2.50,4.07,1593,974.95,100.00,2.19,
2019/03/13 03:17:01,0.42,2.50,4.28,1593,974.96,100.00,2.16,
2019/03/13 03:18:01,0.42,2.50,4.05,1593,974.93,100.00,2.19,
2019/03/13 03:19:01,0.42,2.50,4.06,1593,974.94,100.00,2.18,
2019/03/13 03:20:01,0.42,2.50,4.05,1594,974.95,100.00,2.25,
2019/03/13 03:21:01,0.54,2.25,4.18,1593,974.94,100.00,2.19,
2019/03/13 03:22:01,0.42,2.25,4.06,1593,974.95,100.00,2.25,
2019/03/13 03:23:01,0.42,2.50,4.28,1593,974.95,100.00,2.23,
2019/03/13 03:24:01,0.54,2.50,4.23,1593,974.95,100.00,2.24,
2019/03/13 03:25:01,0.42,2.50,4.06,1594,974.95,100.00,2.22,
2019/03/13 03:26:01,0.42,2.50,4.05,1593,975.02,100.00,2.19,
2019/03/13 03:27:01,0.54,2.50,4.23,1594,974.99,100.00,2.18,
2019/03/13 03:28:01,0.54,2.50,4.23,1594,975.02,100.00,2.18,
2019/03/13 03:29:01,0.54,2.50,4.18,1593,975.05,100.00,2.17,
2019/03/13 03:30:01,0.42,2.50,4.28,1593,975.14,100.00,2.17,
2019/03/13 03:31:01,0.54,2.25,4.23,1594,975.20,100.00,2.21,
2019/03/13 03:32:01,0.54,2.50,4.18,1594,975.28,100.00,2.18,
2019/03/13 03:33:01,0.54,2.50,4.23,1594,975.28,100.00,2.20,
2019/03/13 03:34:01,0.54,2.50,4.23,1594,975.26,100.00,2.21,
2019/03/13 03:35:01,0.54,2.50,4.17,1594,975.23,100.00,2.17,
2019/03/13 03:36:01,0.54,2.50,4.23,1594,975.26,100.00,2.21,
2019/03/13 03:37:01,0.54,2.50,4.18,1595,975.21,100.00,2.21,
2019/03/13 03:38:01,0.54,2.50,4.23,1594,975.14,100.00,2.18,
2019/03/13 03:39:01,0.42,2.50,4.29,1594,975.20,100.00,2.20,
2019/03/13 03:40:01,0.42,2.50,4.06,1595,975.20,100.00,2.27,
2019/03/13 03:41:01,0.42,2.50,4.28,1594,975.21,100.00,2.24,
2019/03/13 03:42:01,0.42,2.50,4.06,1594,975.24,100.00,2.21,
2019/03/13 03:43:01,0.54,2.50,4.18,1595,975.19,100.00,2.26,
2019/03/13 03:44:01,0.54,2.50,4.23,1594,975.25,100.00,2.23,
2019/03/13 03:45:01,0.54,2.50,4.23,1594,975.26,100.00,2.24,
2019/03/13 03:46:01,0.54,2.50,4.18,1594,975.30,100.00,2.27,
2019/03/13 03:47:01,0.54,2.50,4.23,1595,975.23,100.00,2.32,
2019/03/13 03:48:01,0.54,2.50,4.24,1594,975.18,100.00,2.33,
2019/03/13 03:49:01,0.54,2.50,4.18,1595,975.14,100.00,2.34,
2019/03/13 03:50:01,0.54,2.50,4.23,1595,975.17,100.00,2.30,
2019/03/13 03:51:01,0.54,2.50,4.18,1596,975.03,100.00,2.28,
2019/03/13 03:52:01,0.54,2.50,4.23,1596,975.04,100.00,2.27,
2019/03/13 03:53:01,0.54,2.50,4.23,1595,975.07,100.00,2.27,
2019/03/13 03:54:01,0.54,2.50,4.23,1595,975.05,100.00,2.25,
2019/03/13 03:55:01,0.54,2.50,4.23,1594,975.02,100.00,2.25,
2019/03/13 03:56:01,0.54,2.50,4.23,1595,974.94,100.00,2.25,
2019/03/13 03:57:01,0.54,2.50,4.23,1597,974.98,100.00,2.26,
2019/03/13 03:58:01,0.54,2.50,4.18,1595,974.92,100.00,2.26,
2019/03/13 03:59:01,0.54,2.50,4.23,1597,974.94,100.00,2.26,
2019/03/13 04:00:01,0.54,2.50,4.18,1595,974.94,100.00,2.27,
2019/03/13 04:01:01,0.54,2.50,4.23,1596,974.96,100.00,2.28,
2019/03/13 04:02:01,0.54,2.50,4.23,1597,974.87,100.00,2.23,
2019/03/13 04:03:01,0.54,2.50,4.17,1596,974.91,100.00,2.19,
2019/03/13 04:04:01,0.54,2.50,4.18,1595,974.89,100.00,2.18,
2019/03/13 04:05:01,0.54,2.50,4.18,1594,974.90,100.00,2.23,
2019/03/13 04:06:01,0.54,2.50,4.17,1596,974.88,100.00,2.22,
2019/03/13 04:07:01,0.54,2.50,4.24,1596,974.89,100.00,2.28,
2019/03/13 04:08:01,0.54,2.50,4.23,1596,974.88,100.00,2.28,
2019/03/13 04:09:01,0.54,2.50,4.23,1595,974.91,100.00,2.30,
2019/03/13 04:10:01,0.54,2.50,4.23,1596,974.89,100.00,2.32,
2019/03/13 04:11:01,0.54,2.50,4.18,1595,974.85,100.00,2.30,
2019/03/13 04:12:01,0.54,2.50,4.23,1596,974.79,100.00,2.29,
2019/03/13 04:13:01,0.54,2.50,4.18,1598,974.82,100.00,2.29,
2019/03/13 04:14:01,0.66,2.50,4.25,1597,974.83,100.00,2.33,
2019/03/13 04:15:01,0.54,2.50,4.18,1597,974.86,100.00,2.28,
2019/03/13 04:16:01,0.54,2.50,4.23,1596,974.86,100.00,2.26,
2019/03/13 04:17:01,0.54,2.50,4.18,1597,974.87,100.00,2.29,
2019/03/13 04:18:01,0.66,2.50,4.26,1597,974.89,100.00,2.30,
2019/03/13 04:19:01,0.54,2.50,4.23,1597,974.90,100.00,2.24,
2019/03/13 04:20:01,0.66,2.50,4.21,1598,974.82,100.00,2.24,
2019/03/13 04:21:01,0.54,2.50,4.23,1597,974.80,100.00,2.23,
2019/03/13 04:22:01,0.54,2.50,4.23,1596,974.81,100.00,2.24,
2019/03/13 04:23:01,0.54,2.50,4.24,1597,974.81,100.00,2.23,
2019/03/13 04:24:01,0.54,2.50,4.23,1596,974.80,100.00,2.32,
2019/03/13 04:25:01,0.54,2.50,4.18,1598,974.77,100.00,2.30,
2019/03/13 04:26:01,0.54,2.50,4.23,1597,974.79,100.00,2.31,
2019/03/13 04:27:01,0.66,2.50,4.21,1598,974.79,100.00,2.32,
2019/03/13 04:28:01,0.66,2.50,4.26,1598,974.78,100.00,2.30,
2019/03/13 04:29:01,0.54,2.50,4.18,1598,974.76,100.00,2.33,
2019/03/13 04:30:01,0.66,2.75,4.25,1598,974.80,100.00,2.39,
2019/03/13 04:31:01,0.66,2.50,4.21,1598,974.87,100.00,2.34,
2019/03/13 04:32:01,0.66,2.50,4.27,1598,974.90,100.00,2.32,
2019/03/13 04:33:01,0.66,2.50,4.26,1597,974.82,100.00,2.32,
2019/03/13 04:34:01,0.66,2.50,4.21,1597,974.85,100.00,2.34,
2019/03/13 04:35:01,0.66,2.50,4.20,1598,974.84,100.00,2.32,
2019/03/13 04:36:01,0.66,2.50,4.26,1598,974.78,100.00,2.28,
2019/03/13 04:37:01,0.66,2.50,4.21,1598,974.80,100.00,2.32,
2019/03/13 04:38:01,0.66,2.50,4.26,1597,974.79,100.00,2.33,
2019/03/13 04:39:01,0.66,2.50,4.26,1598,974.83,100.00,2.32,
2019/03/13 04:40:01,0.66,2.50,4.21,1598,974.85,100.00,2.27,
2019/03/13 04:41:01,0.66,2.50,4.25,1597,974.80,100.00,2.35,
2019/03/13 04:42:01,0.66,2.50,4.20,1598,974.82,100.00,2.36,
2019/03/13 04:43:01,0.66,2.50,4.21,1598,974.74,100.00,2.38,
2019/03/13 04:44:01,0.66,2.75,4.21,1598,974.77,100.00,2.44,
2019/03/13 04:45:01,0.66,2.50,4.26,1598,974.79,100.00,2.40,
2019/03/13 04:46:01,0.66,2.50,4.21,1597,974.85,100.00,2.44,
2019/03/13 04:47:01,0.66,2.50,4.26,1598,974.82,100.00,2.39,
2019/03/13 04:48:01,0.66,2.50,4.20,1598,974.81,100.00,2.36,
2019/03/13 04:49:01,0.66,2.50,4.26,1598,974.88,100.00,2.36,
2019/03/13 04:50:01,0.66,2.50,4.21,1597,974.88,100.00,2.34,
2019/03/13 04:51:01,0.66,2.50,4.25,1596,974.81,100.00,2.38,
2019/03/13 04:52:01,0.66,2.75,4.26,1598,974.90,100.00,2.37,
2019/03/13 04:53:01,0.66,2.50,4.26,1598,974.84,100.00,2.36,
2019/03/13 04:54:01,0.66,2.50,4.21,1599,974.90,100.00,2.35,
2019/03/13 04:55:01,0.66,2.75,4.26,1597,974.80,100.00,2.35,
2019/03/13 04:56:01,0.66,2.75,4.21,1598,974.81,100.00,2.40,
