Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/02/24 23:31:12,954.68,12.44,7.23,7.75,4.80,56.00,9.18,685,
2020/02/24 23:36:12,955.30,12.25,7.07,7.75,4.80,57.28,8.82,9999,
2020/02/24 23:41:12,955.14,12.24,7.01,7.50,4.80,55.87,9.17,670,
2020/02/24 23:46:12,955.25,12.32,7.06,7.50,4.80,54.24,9.45,757,
2020/02/24 23:51:12,955.21,12.44,7.22,7.75,4.81,54.55,9.30,684,
2020/02/24 23:56:12,955.25,12.43,7.40,8.00,4.80,54.42,9.38,687,
2020/02/25 00:01:12,955.10,12.72,7.76,8.25,4.80,51.03,10.13,689,
2020/02/25 00:06:12,955.28,12.58,8.18,8.75,4.80,50.47,10.15,680,
2020/02/25 00:11:12,955.18,11.92,8.42,9.00,4.80,51.86,9.63,702,
2020/02/25 00:16:12,955.28,12.38,8.57,9.25,4.79,50.10,10.38,688,
2020/02/25 00:21:12,955.11,11.89,8.65,9.25,4.79,50.79,10.05,693,
2020/02/25 00:26:12,955.27,12.14,8.62,9.25,4.80,48.86,10.42,690,
2020/02/25 00:31:12,955.39,11.96,8.83,9.25,4.80,51.79,9.86,688,
2020/02/25 00:36:12,955.30,11.35,8.68,9.25,4.80,53.68,9.11,686,
2020/02/25 00:41:12,955.34,11.51,8.50,9.00,4.80,53.06,9.25,687,
2020/02/25 00:46:12,955.54,11.89,8.43,9.00,4.80,51.22,10.05,706,
2020/02/25 00:51:12,955.77,12.41,8.58,9.00,4.80,48.53,10.78,691,
2020/02/25 00:56:12,955.36,12.13,8.87,9.50,4.80,51.52,10.11,711,
2020/02/25 01:01:12,955.64,11.45,8.75,9.25,4.81,51.72,9.90,709,
2020/02/25 01:06:12,955.88,11.87,8.62,9.00,4.80,49.98,10.34,707,
2020/02/25 01:11:12,955.67,12.22,8.64,9.25,4.79,49.24,10.54,694,
2020/02/25 01:16:12,955.69,12.23,8.78,9.50,4.80,48.81,10.72,705,
2020/02/25 01:21:12,955.68,11.94,8.88,9.50,4.80,49.87,10.25,695,
2020/02/25 01:26:12,955.50,11.29,8.77,9.25,4.80,55.39,8.68,688,
2020/02/25 01:31:12,955.95,11.30,8.37,9.00,4.80,53.08,9.56,684,
2020/02/25 01:36:12,955.97,11.61,8.20,8.75,4.79,51.78,9.90,753,
2020/02/25 01:41:12,955.83,11.94,8.31,8.75,4.80,51.78,9.86,682,
2020/02/25 01:46:12,955.98,12.04,8.46,9.00,4.80,51.10,10.17,684,
2020/02/25 01:51:12,956.16,12.04,8.57,9.00,4.80,50.87,10.22,687,
2020/02/25 01:56:12,955.84,11.45,8.66,9.25,4.80,53.42,9.34,685,
2020/02/25 02:01:12,956.24,11.80,8.59,9.25,4.80,51.31,10.05,691,
2020/02/25 02:06:12,956.28,11.30,8.51,9.00,4.80,55.19,9.15,687,
2020/02/25 02:11:12,956.42,11.26,8.26,8.75,4.80,55.75,8.68,732,
2020/02/25 02:16:12,956.51,11.39,8.08,8.50,4.80,55.00,8.87,758,
2020/02/25 02:21:12,956.76,11.43,7.98,8.50,4.80,54.05,9.09,739,
2020/02/25 02:26:12,957.00,11.89,8.00,8.50,4.79,51.61,9.90,741,
2020/02/25 02:31:12,957.32,12.03,8.22,8.75,4.80,51.97,9.95,684,
2020/02/25 02:36:12,957.04,11.90,8.40,9.00,4.80,52.21,9.87,686,
2020/02/25 02:41:12,957.11,11.31,8.34,9.00,4.80,53.06,9.56,702,
2020/02/25 02:46:12,957.15,11.86,8.39,9.00,4.80,52.32,9.90,686,
2020/02/25 02:51:12,957.04,11.64,8.48,9.00,4.80,52.86,9.80,681,
2020/02/25 02:56:12,957.17,11.61,8.49,9.00,4.80,51.74,9.95,679,
2020/02/25 03:01:12,957.08,11.50,8.51,9.00,4.80,52.91,9.67,690,
2020/02/25 03:06:12,957.27,11.38,8.35,8.75,4.80,53.00,9.65,677,
2020/02/25 03:11:12,957.45,11.94,8.31,8.75,4.80,51.40,10.10,688,
2020/02/25 03:16:12,957.37,12.04,8.51,9.00,4.80,52.17,10.15,691,
2020/02/25 03:21:12,957.00,11.23,8.60,9.25,4.80,56.15,8.85,678,
2020/02/25 03:26:12,957.51,11.15,8.28,8.75,4.80,55.44,9.11,688,
2020/02/25 03:31:12,957.60,11.55,8.15,8.75,4.80,53.19,9.75,685,
2020/02/25 03:36:12,957.48,11.37,8.08,8.50,4.80,53.77,9.52,693,
2020/02/25 03:41:12,957.34,11.90,8.18,8.75,4.80,53.11,9.68,692,
2020/02/25 03:46:12,957.40,11.86,8.30,8.75,4.80,53.33,9.72,694,
2020/02/25 03:51:12,957.07,11.70,8.43,9.00,4.80,53.93,9.40,696,
2020/02/25 03:56:12,957.39,11.24,8.30,8.75,4.80,55.21,9.10,729,
2020/02/25 04:01:12,957.12,11.29,8.22,8.75,4.80,55.65,8.98,692,
2020/02/25 04:06:12,957.47,11.29,8.10,8.75,4.80,55.67,9.23,696,
2020/02/25 04:11:12,957.42,11.98,8.15,8.75,4.80,53.35,9.82,716,
2020/02/25 04:16:12,957.39,11.34,8.25,8.75,4.79,56.58,9.09,693,
2020/02/25 04:21:12,957.54,11.96,8.26,8.75,4.80,52.48,9.96,702,
2020/02/25 04:26:12,957.27,11.64,8.42,9.00,4.80,54.90,9.19,693,
2020/02/25 04:31:12,957.75,11.57,8.44,9.00,4.80,54.92,9.46,714,
2020/02/25 04:36:12,957.61,11.54,8.51,9.00,4.80,55.31,9.46,716,
2020/02/25 04:41:12,958.06,11.87,8.51,9.00,4.80,54.46,9.80,692,
2020/02/25 04:46:12,957.77,11.36,8.56,9.00,4.80,55.31,9.37,714,
2020/02/25 04:51:12,958.06,11.76,8.50,9.00,4.80,52.44,10.17,716,
2020/02/25 04:56:12,957.78,11.82,8.62,9.25,4.80,52.55,10.05,712,
2020/02/25 05:01:12,957.77,11.98,8.82,9.50,4.79,51.56,10.25,720,
2020/02/25 05:06:12,957.88,11.71,8.93,9.50,4.80,52.06,10.23,692,
2020/02/25 05:11:12,957.80,11.69,8.92,9.50,4.80,52.94,10.03,705,
2020/02/25 05:16:12,957.98,11.43,8.89,9.50,4.79,53.66,9.80,739,
2020/02/25 05:21:12,958.13,11.41,8.83,9.50,4.80,53.29,9.87,786,
2020/02/25 05:26:12,958.19,11.63,8.85,9.50,4.80,52.37,10.06,680,
2020/02/25 05:31:12,958.15,11.37,8.85,9.50,4.80,52.23,9.86,691,
2020/02/25 05:36:12,958.23,11.24,8.75,9.25,4.80,52.42,9.75,9999,
2020/02/25 05:41:12,957.93,11.30,8.66,9.25,4.79,52.92,9.40,718,
2020/02/25 05:46:12,957.94,11.13,8.51,9.00,4.80,53.40,9.17,732,
2020/02/25 05:51:12,957.92,11.00,8.16,8.75,4.80,56.32,8.28,705,
2020/02/25 05:56:12,958.22,11.01,7.82,8.50,4.80,56.82,8.21,706,
2020/02/25 06:01:12,958.30,11.52,7.72,8.25,4.80,50.61,9.48,697,
2020/02/25 06:06:12,958.39,11.85,7.99,8.50,4.80,50.85,9.53,755,
2020/02/25 06:11:12,958.19,11.65,8.23,8.75,4.80,51.38,9.42,711,
2020/02/25 06:16:12,958.44,11.83,8.33,8.75,4.79,47.54,10.02,738,
2020/02/25 06:21:12,958.34,11.41,8.46,9.00,4.80,49.48,9.57,750,
2020/02/25 06:26:12,958.35,11.64,8.48,9.00,4.80,47.01,9.88,712,
2020/02/25 06:31:12,958.45,11.75,8.60,9.00,4.79,46.73,10.11,697,
2020/02/25 06:36:12,958.08,11.78,8.72,9.25,4.80,46.73,10.11,709,
2020/02/25 06:41:12,958.26,11.48,8.79,9.25,4.80,46.86,9.96,735,
2020/02/25 06:46:12,957.86,11.11,8.73,9.25,4.80,51.10,8.74,704,
2020/02/25 06:51:12,958.35,11.32,8.42,9.00,4.80,47.57,10.11,704,
2020/02/25 06:56:12,958.25,11.76,8.51,9.00,4.80,47.15,10.00,695,
2020/02/25 07:01:12,958.06,11.94,8.66,9.25,4.80,46.36,10.29,9999,
2020/02/25 07:06:12,957.57,11.23,8.84,9.50,4.80,49.75,9.52,787,
2020/02/25 07:11:12,957.54,11.60,8.87,9.50,4.80,48.88,9.86,695,
2020/02/25 07:16:12,958.13,11.18,8.71,9.25,4.80,48.97,10.05,712,
2020/02/25 07:21:12,958.26,11.79,8.74,9.25,4.79,48.22,10.32,695,
2020/02/25 07:26:12,958.24,11.42,8.86,9.50,4.80,49.20,10.00,9999,
2020/02/25 07:31:12,958.20,11.69,8.91,9.50,4.80,47.89,10.26,750,
2020/02/25 07:36:12,958.17,11.30,8.91,9.50,4.80,49.84,9.92,702,
2020/02/25 07:41:12,958.18,11.67,8.92,9.50,4.79,48.86,10.29,717,
2020/02/25 07:46:12,958.34,11.46,8.99,9.50,4.80,49.05,10.36,697,
2020/02/25 07:51:12,958.44,11.44,8.85,9.50,4.80,50.32,10.05,705,
2020/02/25 07:56:12,958.56,11.39,8.79,9.50,4.80,50.13,10.03,716,
2020/02/25 08:01:12,958.47,11.41,8.81,9.25,4.80,51.70,9.76,717,
2020/02/25 08:06:12,958.67,11.32,8.73,9.25,4.80,50.68,9.72,754,
2020/02/25 08:11:12,958.57,11.31,8.71,9.25,4.79,51.28,9.60,688,
2020/02/25 08:16:12,958.35,11.18,8.64,9.25,4.80,52.39,9.21,768,
2020/02/25 08:21:12,958.40,11.15,8.48,9.00,4.80,53.41,9.05,725,
2020/02/25 08:26:12,958.26,11.22,8.35,8.75,4.80,53.74,9.27,665,
2020/02/25 08:31:12,958.21,11.34,8.37,9.00,4.80,52.73,9.52,677,
2020/02/25 08:36:12,958.74,11.53,8.48,9.00,4.80,51.75,9.83,694,
2020/02/25 08:41:12,958.28,11.59,8.61,9.25,4.79,52.01,9.76,681,
2020/02/25 08:46:12,958.40,11.69,8.71,9.25,4.79,50.96,10.09,709,
2020/02/25 08:51:12,958.19,11.72,8.85,9.25,4.80,52.31,10.18,694,
2020/02/25 08:56:12,958.40,11.71,8.97,9.50,4.79,51.26,10.42,696,
2020/02/25 09:01:12,958.10,11.36,9.10,9.75,4.80,52.18,10.07,717,
2020/02/25 09:06:12,958.03,11.31,9.09,9.50,4.80,53.29,9.88,720,
2020/02/25 09:11:12,958.33,11.70,9.06,9.50,4.80,51.19,10.61,761,
2020/02/25 09:16:12,958.16,11.64,9.18,9.75,4.80,51.04,10.36,718,
2020/02/25 09:21:12,958.44,11.64,9.23,9.75,4.80,50.16,10.61,748,
2020/02/25 09:26:12,958.29,11.58,9.32,9.75,4.80,49.47,10.30,813,
2020/02/25 09:31:12,958.35,11.31,9.20,9.75,4.80,50.06,9.80,763,
2020/02/25 09:36:12,958.51,11.21,8.93,9.50,4.80,50.06,9.98,715,
2020/02/25 09:41:12,958.65,11.40,8.76,9.25,4.80,49.34,10.29,708,
2020/02/25 09:46:12,958.90,11.51,8.72,9.25,4.80,48.07,10.38,9999,
2020/02/25 09:51:12,958.87,11.38,8.74,9.25,4.80,49.02,10.10,706,
2020/02/25 09:56:12,959.13,11.38,8.78,9.25,4.80,49.36,10.11,715,
2020/02/25 10:01:12,959.10,11.37,8.78,9.25,4.80,49.43,10.27,696,
2020/02/25 10:06:12,959.13,11.32,8.84,9.50,4.80,50.74,9.92,754,
2020/02/25 10:11:12,959.10,11.13,8.78,9.25,4.79,52.20,9.48,728,
2020/02/25 10:16:12,959.56,11.01,8.53,9.00,4.80,52.06,9.60,735,
2020/02/25 10:21:12,959.37,10.99,8.32,9.00,4.80,53.49,8.94,708,
2020/02/25 10:26:12,960.09,11.36,8.24,8.75,4.80,50.99,10.14,723,
2020/02/25 10:31:12,959.39,11.47,8.37,9.00,4.79,51.70,9.84,728,
2020/02/25 10:36:12,959.69,11.48,8.31,8.75,4.80,50.68,10.21,748,
2020/02/25 10:41:12,959.58,11.33,8.27,8.75,4.80,53.17,9.44,719,
2020/02/25 10:46:12,959.45,11.27,8.07,8.50,4.80,53.31,9.09,759,
2020/02/25 10:51:12,959.31,11.02,7.70,8.25,4.80,58.38,7.98,708,
2020/02/25 10:56:12,959.45,11.17,7.46,8.00,4.79,55.22,8.94,728,
2020/02/25 11:01:12,959.28,11.21,7.55,8.00,4.80,56.13,8.76,719,
2020/02/25 11:06:12,959.44,11.17,7.66,8.25,4.79,57.45,8.87,737,
2020/02/25 11:11:12,959.37,11.23,7.84,8.50,4.80,56.95,8.72,722,
2020/02/25 11:16:12,959.34,11.15,7.89,8.50,4.80,57.29,8.58,725,
2020/02/25 11:21:12,959.36,10.96,7.80,8.25,4.80,58.03,8.43,742,
2020/02/25 11:26:12,959.42,10.98,7.71,8.25,4.80,59.05,8.28,744,
2020/02/25 11:31:12,959.51,11.28,7.70,8.25,4.80,57.24,8.86,745,
2020/02/25 11:36:12,959.14,11.16,7.79,8.25,4.80,58.37,8.44,748,
2020/02/25 11:41:12,959.32,11.28,7.87,8.50,4.80,58.56,8.45,746,
2020/02/25 11:46:12,959.55,11.57,7.97,8.50,4.79,57.10,9.13,747,
2020/02/25 11:51:12,959.52,11.41,8.11,8.50,4.79,58.39,8.81,748,
2020/02/25 11:56:12,959.45,11.56,8.10,8.75,4.79,57.10,9.13,752,
2020/02/25 12:01:12,959.54,11.39,8.09,8.75,4.80,58.70,8.62,746,
2020/02/25 12:06:12,959.59,11.62,8.17,8.75,4.79,57.01,9.02,748,
2020/02/25 12:11:12,959.60,11.55,8.36,8.75,4.80,56.26,9.46,748,
2020/02/25 12:16:12,960.03,11.66,8.57,9.00,4.80,53.95,10.51,750,
2020/02/25 12:21:12,959.67,11.39,8.89,9.50,4.80,57.03,9.63,750,
2020/02/25 12:26:12,959.70,11.33,9.01,9.50,4.80,57.20,9.88,726,
2020/02/25 12:31:12,959.40,11.58,9.10,9.75,4.80,54.86,10.49,738,
2020/02/25 12:36:12,959.44,11.61,9.16,9.50,4.79,55.49,10.40,759,
2020/02/25 12:41:12,959.03,11.22,9.23,9.75,4.80,58.89,8.94,735,
2020/02/25 12:46:12,959.51,11.13,8.97,9.50,4.80,58.84,9.25,736,
2020/02/25 12:51:12,959.44,11.36,8.85,9.50,4.79,57.94,9.25,9999,
2020/02/25 12:56:12,959.57,11.33,8.79,9.25,4.80,59.05,9.48,799,
2020/02/25 13:01:12,959.26,11.07,8.66,9.25,4.79,61.29,8.90,743,
2020/02/25 13:06:12,959.29,11.16,8.38,9.00,4.80,58.95,9.65,747,
2020/02/25 13:11:12,959.72,11.29,8.36,8.75,4.79,57.93,9.69,747,
2020/02/25 13:16:12,959.48,11.38,8.65,9.25,4.80,57.65,10.26,727,
2020/02/25 13:21:12,959.20,11.02,8.67,9.25,4.80,60.39,9.17,744,
2020/02/25 13:26:12,959.41,11.22,8.58,9.00,4.80,58.03,10.29,745,
2020/02/25 13:31:12,959.56,11.43,8.86,9.25,4.80,54.94,11.77,750,
2020/02/25 13:36:12,959.14,11.66,9.60,10.25,4.80,53.06,12.01,760,
2020/02/25 13:41:12,959.01,11.55,10.33,10.75,4.80,53.56,12.59,758,
2020/02/25 13:46:12,958.74,11.32,10.70,11.25,4.79,54.55,11.49,732,
2020/02/25 13:51:12,959.08,11.26,10.71,11.25,4.80,54.36,12.19,739,
2020/02/25 13:56:12,958.62,11.31,10.88,11.50,4.79,53.79,12.39,743,
2020/02/25 14:01:12,958.72,11.33,11.05,11.50,4.80,53.42,12.47,748,
2020/02/25 14:06:12,958.70,11.38,11.20,11.75,4.79,54.66,12.31,751,
2020/02/25 14:11:12,958.56,11.42,11.40,12.00,4.79,53.30,13.02,759,
2020/02/25 14:16:12,958.61,11.45,11.44,12.00,4.80,53.86,13.39,9999,
2020/02/25 14:21:12,958.81,11.55,11.65,12.25,4.80,52.78,13.24,782,
2020/02/25 14:26:12,958.81,11.08,11.51,12.00,4.80,57.69,11.58,762,
2020/02/25 14:31:12,959.01,11.47,11.42,12.00,4.80,51.09,12.92,750,
2020/02/25 14:36:12,959.21,11.45,11.70,12.25,4.80,58.03,11.73,762,
2020/02/25 14:41:12,959.57,11.66,12.02,12.50,4.79,49.10,13.68,768,
2020/02/25 14:46:12,959.28,11.56,12.55,13.00,4.80,49.36,13.43,720,
2020/02/25 14:51:12,959.29,11.23,12.58,13.00,4.80,51.44,12.57,717,
2020/02/25 14:56:12,959.40,11.13,12.21,12.75,4.80,49.79,12.74,722,
2020/02/25 15:01:12,959.79,11.29,12.08,12.75,4.80,49.37,12.96,712,
2020/02/25 15:06:12,959.72,11.54,12.30,13.00,4.80,48.69,13.07,741,
2020/02/25 15:11:12,959.82,11.57,12.67,13.25,4.80,48.18,13.28,743,
2020/02/25 15:16:12,959.96,11.35,12.85,13.50,4.79,49.19,12.98,744,
2020/02/25 15:21:12,959.74,11.12,12.82,13.50,4.80,50.47,12.58,740,
2020/02/25 15:26:12,959.18,11.04,12.60,13.25,4.80,54.53,10.53,779,
2020/02/25 15:31:12,960.05,11.10,12.18,12.75,4.80,50.29,12.52,9999,
2020/02/25 15:36:12,960.08,11.38,12.28,12.75,4.80,49.52,12.42,763,
2020/02/25 15:41:12,960.31,11.72,12.59,13.25,4.80,46.70,13.55,762,
2020/02/25 15:46:12,960.08,11.63,12.94,13.50,4.80,49.23,12.55,762,
2020/02/25 15:51:12,959.83,11.25,12.94,13.50,4.79,49.44,12.43,786,
2020/02/25 15:56:12,959.98,10.91,12.62,13.00,4.79,52.89,11.22,830,
2020/02/25 16:01:12,960.07,10.79,12.06,12.50,4.79,54.03,11.19,740,
2020/02/25 16:06:12,960.13,11.13,11.77,12.25,4.79,49.57,12.73,741,
2020/02/25 16:11:12,959.97,11.36,11.87,12.50,4.80,49.16,12.77,9999,
2020/02/25 16:16:12,959.91,11.20,11.93,12.50,4.80,50.25,12.58,757,
2020/02/25 16:21:12,959.88,11.10,11.75,12.25,4.80,50.48,12.08,750,
2020/02/25 16:26:12,960.02,11.10,11.55,12.00,4.80,51.87,12.29,761,
2020/02/25 16:31:12,959.80,11.13,11.61,12.25,4.80,51.18,12.15,755,
2020/02/25 16:36:12,959.93,11.12,11.69,12.25,4.79,51.92,12.25,767,
2020/02/25 16:41:12,959.65,11.29,11.83,12.25,4.79,51.49,12.59,761,
2020/02/25 16:46:12,959.98,11.00,11.73,12.25,4.80,53.89,12.09,766,
2020/02/25 16:51:12,960.42,11.06,11.53,12.25,4.80,51.62,12.54,761,
2020/02/25 16:56:12,959.48,10.99,11.49,12.00,4.79,58.50,9.91,748,
2020/02/25 17:01:12,960.56,11.10,11.15,11.75,4.80,51.62,12.77,756,
2020/02/25 17:06:12,959.81,10.98,11.20,11.75,4.80,59.08,9.99,751,
2020/02/25 17:11:12,960.02,10.93,10.86,11.50,4.79,56.18,11.27,747,
2020/02/25 17:16:12,959.79,11.31,11.08,11.50,4.80,52.94,12.20,760,
2020/02/25 17:21:12,959.80,11.42,11.44,12.00,4.79,50.79,12.98,749,
2020/02/25 17:26:12,959.55,11.42,11.85,12.25,4.80,50.02,13.44,770,
2020/02/25 17:31:12,959.50,11.12,12.14,12.75,4.80,53.06,12.73,747,
2020/02/25 17:36:12,959.25,11.25,12.19,12.75,4.79,51.23,13.40,749,
2020/02/25 17:41:12,959.20,11.35,12.45,13.00,4.79,50.50,13.83,779,
2020/02/25 17:46:12,959.05,11.01,12.53,13.00,4.79,53.83,11.88,752,
2020/02/25 17:51:12,959.46,11.19,12.28,13.00,4.79,51.45,13.31,757,
2020/02/25 17:56:12,959.66,11.35,12.28,12.75,4.80,51.95,13.78,763,
2020/02/25 18:01:12,959.31,11.42,12.51,13.00,4.79,51.03,13.68,754,
2020/02/25 18:06:12,959.55,11.29,12.63,13.25,4.79,52.37,13.79,766,
2020/02/25 18:11:12,959.29,11.14,12.71,13.25,4.80,52.84,13.43,832,
2020/02/25 18:16:12,959.29,10.98,12.70,13.25,4.80,53.86,13.21,766,
2020/02/25 18:21:12,959.07,11.21,12.71,13.25,4.80,51.20,13.62,752,
2020/02/25 18:26:12,959.15,11.20,12.78,13.50,4.79,51.51,13.19,735,
2020/02/25 18:31:12,959.15,10.75,12.49,13.00,4.80,56.16,11.64,763,
2020/02/25 18:36:12,959.48,10.78,11.98,12.50,4.80,55.91,11.16,776,
2020/02/25 18:41:12,960.35,10.68,11.23,11.75,4.80,61.30,11.43,742,
2020/02/25 18:46:12,959.85,10.98,11.13,11.75,4.80,56.66,11.24,761,
2020/02/25 18:51:12,959.92,11.09,11.00,11.50,4.80,56.15,12.05,776,
2020/02/25 18:56:12,960.15,11.06,10.80,11.25,4.80,58.65,12.44,741,
2020/02/25 19:01:12,959.89,11.03,10.35,11.00,4.80,61.54,11.04,775,
2020/02/25 19:06:12,959.91,11.00,9.61,10.25,4.80,62.13,10.38,837,
2020/02/25 19:11:12,959.97,10.95,8.92,9.50,4.80,66.41,9.33,765,
2020/02/25 19:16:12,960.29,11.03,8.40,9.00,4.80,61.91,10.48,768,
2020/02/25 19:21:12,960.45,11.15,8.25,8.75,4.80,62.58,10.68,778,
2020/02/25 19:26:12,960.17,11.32,8.43,9.00,4.79,64.86,9.83,771,
2020/02/25 19:31:12,960.19,11.31,8.54,9.25,4.80,63.83,10.64,772,
2020/02/25 19:36:12,959.92,11.16,8.53,9.00,4.80,66.12,10.05,775,
2020/02/25 19:41:12,959.81,11.21,8.47,9.00,4.80,63.95,10.30,777,
2020/02/25 19:46:12,959.74,11.04,8.18,8.75,4.80,68.33,8.98,771,
2020/02/25 19:51:12,960.06,11.09,7.80,8.25,4.80,65.38,10.15,765,
2020/02/25 19:56:12,959.78,11.56,8.15,8.75,4.80,58.79,11.18,786,
2020/02/25 20:01:12,959.50,11.42,8.42,9.00,4.80,61.96,11.01,769,
2020/02/25 20:06:12,959.15,11.21,8.54,9.00,4.80,65.20,9.33,852,
2020/02/25 20:11:12,959.26,11.22,8.38,9.00,4.80,63.38,9.99,765,
2020/02/25 20:16:12,959.57,11.20,8.27,8.75,4.80,63.57,10.80,776,
2020/02/25 20:21:12,959.23,11.27,8.39,9.00,4.80,65.18,10.03,778,
2020/02/25 20:26:12,959.71,11.25,8.31,9.00,4.80,64.79,10.72,784,
2020/02/25 20:31:12,959.78,11.29,8.07,8.50,4.80,66.07,10.60,790,
2020/02/25 20:36:12,959.43,11.39,7.85,8.50,4.80,67.70,9.60,777,
2020/02/25 20:41:12,959.42,11.75,7.73,8.25,4.80,64.58,11.10,776,
2020/02/25 20:46:12,959.18,12.07,7.97,8.50,4.79,63.95,10.77,767,
2020/02/25 20:51:12,959.00,12.20,8.15,8.75,4.80,63.86,11.00,844,
2020/02/25 20:56:12,959.00,12.09,8.18,8.75,4.80,63.95,11.33,780,
2020/02/25 21:01:12,959.03,12.03,8.20,8.75,4.79,69.15,10.13,778,
2020/02/25 21:06:12,959.33,12.15,8.11,8.75,4.80,67.21,10.65,778,
2020/02/25 21:11:12,959.18,12.35,8.16,8.75,4.80,66.63,10.57,795,
2020/02/25 21:16:12,959.28,12.37,8.19,8.75,4.80,66.26,10.69,9999,
2020/02/25 21:21:12,959.11,12.59,8.20,8.75,4.80,62.90,12.04,790,
2020/02/25 21:26:12,958.35,12.77,8.38,9.00,4.79,59.69,11.34,781,
2020/02/25 21:31:12,958.83,13.09,8.50,9.00,4.80,63.53,11.76,841,
2020/02/25 21:36:12,958.42,13.18,8.74,9.25,4.79,64.01,11.94,792,
2020/02/25 21:41:12,958.33,13.20,8.92,9.50,4.80,60.68,12.25,781,
2020/02/25 21:46:12,958.46,12.68,8.81,9.25,4.80,63.68,11.58,777,
2020/02/25 21:51:12,959.02,12.57,8.57,9.00,4.79,64.95,11.78,788,
2020/02/25 21:56:12,958.65,13.19,8.69,9.25,4.79,59.55,12.61,777,
2020/02/25 22:01:12,958.60,12.89,8.82,9.25,4.80,62.32,12.32,782,
2020/02/25 22:06:12,958.53,13.29,8.97,9.50,4.80,60.41,12.62,787,
2020/02/25 22:11:12,958.45,13.32,9.15,9.75,4.80,61.65,11.84,763,
2020/02/25 22:16:12,958.52,12.89,8.89,9.50,4.80,67.93,11.42,779,
2020/02/25 22:21:12,958.29,12.79,8.68,9.25,4.80,64.37,10.76,748,
2020/02/25 22:26:12,958.21,12.51,8.19,8.75,4.80,69.74,9.10,799,
2020/02/25 22:31:12,958.99,13.11,7.94,8.50,4.80,61.40,12.39,779,
2020/02/25 22:36:12,958.53,13.97,8.50,9.00,4.80,60.06,13.02,790,
2020/02/25 22:41:12,957.64,13.09,8.59,9.25,4.80,69.90,8.55,776,
2020/02/25 22:46:12,958.99,13.13,8.04,8.50,4.80,64.32,11.73,771,
2020/02/25 22:51:12,958.73,13.96,8.30,8.75,4.80,64.86,12.57,784,
2020/02/25 22:56:12,958.19,13.72,8.68,9.25,4.80,65.34,10.99,774,
2020/02/25 23:01:12,958.43,13.13,8.40,9.00,4.80,67.63,10.57,775,
2020/02/25 23:06:12,958.16,12.97,8.04,8.50,4.80,67.60,9.41,778,
2020/02/25 23:11:12,959.14,13.13,7.67,8.25,4.80,67.65,11.07,777,
2020/02/25 23:16:12,958.56,13.82,7.90,8.50,4.79,67.21,11.43,762,
2020/02/25 23:21:12,958.45,13.67,8.12,8.75,4.80,67.29,10.46,789,
2020/02/25 23:26:12,958.51,13.30,7.94,8.50,4.80,71.11,9.22,773,
2020/02/25 23:31:12,958.81,12.95,7.43,8.00,4.79,70.72,9.13,773,
2020/02/25 23:36:12,958.96,13.41,7.17,7.75,4.79,66.47,10.26,765,
2020/02/25 23:41:12,958.73,13.31,7.01,7.50,4.80,74.26,9.10,8921,
2020/02/25 23:46:12,958.59,13.41,6.93,7.50,4.80,70.69,8.68,770,
2020/02/25 23:51:12,958.89,13.21,6.68,7.25,4.79,75.09,8.58,766,
2020/02/25 23:56:12,958.94,13.76,6.61,7.00,4.79,69.55,10.13,772,
2020/02/26 00:01:12,958.85,13.97,6.82,7.25,4.80,73.30,9.59,773,
2020/02/26 00:06:12,959.06,14.35,6.98,7.50,4.79,72.39,10.25,773,
2020/02/26 00:11:12,958.57,14.73,7.18,7.75,4.79,75.16,10.11,770,
2020/02/26 00:16:12,958.20,15.00,7.36,8.00,4.80,74.79,9.69,768,
2020/02/26 00:21:12,958.71,14.72,7.30,7.75,4.79,74.14,10.29,761,
2020/02/26 00:26:12,958.18,15.04,7.35,7.75,4.80,68.93,9.65,782,
2020/02/26 00:31:12,958.03,14.18,6.94,7.50,4.79,79.61,7.13,9999,
2020/02/26 00:36:12,958.21,14.11,6.39,7.00,4.79,78.29,7.62,775,
2020/02/26 00:41:12,958.32,13.78,5.97,6.50,4.79,88.04,6.44,837,
2020/02/26 00:46:12,958.44,14.13,5.71,6.25,4.79,83.17,7.38,746,
2020/02/26 00:51:12,958.07,14.33,5.66,6.25,4.79,83.80,6.97,777,
2020/02/26 00:56:12,958.32,13.99,5.48,6.00,4.79,86.88,6.28,788,
2020/02/26 01:01:12,958.36,14.02,5.25,5.75,4.79,90.10,6.30,9999,
2020/02/26 01:06:12,958.08,13.97,5.04,5.50,4.79,90.32,5.47,751,
2020/02/26 01:11:12,957.79,14.15,4.83,5.25,4.79,93.41,5.85,770,
2020/02/26 01:16:12,957.68,14.33,4.79,5.25,4.79,92.42,5.54,782,
2020/02/26 01:21:12,957.68,14.74,4.79,5.25,4.79,89.70,6.36,776,
2020/02/26 01:26:12,958.18,15.77,4.91,5.50,4.79,91.30,8.39,788,
2020/02/26 01:31:12,957.60,15.45,5.39,6.00,4.79,91.15,7.15,776,
2020/02/26 01:36:12,958.64,16.19,5.66,6.25,4.78,86.77,9.63,798,
2020/02/26 01:41:12,957.96,15.97,6.30,6.75,4.79,66.89,11.27,789,
