Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%], Temp Atmos [C],Distace [mm], 
2020/03/06 00:29:21,958.41,20.47,9.46,10.25,4.72,42.60,11.18,1659,
2020/03/06 00:34:21,958.64,20.48,9.58,10.25,4.72,41.03,11.81,1612,
2020/03/06 00:39:21,958.54,20.63,9.82,10.50,4.72,39.67,12.07,1644,
2020/03/06 00:44:21,958.25,20.59,10.01,10.75,4.72,40.59,11.85,1643,
2020/03/06 00:49:21,958.21,20.29,9.94,10.75,4.72,44.10,11.09,1646,
2020/03/06 00:54:21,958.05,20.30,9.75,10.50,4.72,43.82,10.83,1648,
2020/03/06 00:59:21,958.18,20.25,9.47,10.25,4.72,45.06,10.91,1623,
2020/03/06 01:04:21,957.99,20.25,9.26,10.00,4.72,45.12,10.77,1611,
2020/03/06 01:09:21,958.12,20.15,9.02,9.75,4.72,46.24,10.76,1621,
2020/03/06 01:14:21,957.80,20.36,8.98,9.75,4.72,44.83,10.78,1634,
2020/03/06 01:19:21,957.78,20.26,8.95,9.75,4.72,46.04,10.33,1623,
2020/03/06 01:24:21,957.78,20.13,8.79,9.50,4.72,48.14,9.66,1617,
2020/03/06 01:29:21,958.00,20.30,8.66,9.25,4.72,45.80,10.44,1625,
2020/03/06 01:34:21,957.79,20.23,8.62,9.25,4.71,48.36,9.74,1609,
2020/03/06 01:39:21,957.74,20.32,8.53,9.25,4.72,46.82,10.51,1629,
2020/03/06 01:44:21,957.56,20.34,8.61,9.25,4.72,47.50,10.38,1623,
2020/03/06 01:49:21,957.10,20.39,8.74,9.50,4.72,47.02,10.21,1625,
2020/03/06 01:54:21,956.88,20.18,8.67,9.50,4.72,49.49,9.40,1625,
2020/03/06 01:59:21,957.26,20.30,8.49,9.25,4.72,46.48,10.58,1614,
2020/03/06 02:04:21,957.41,20.55,8.71,9.50,4.72,42.99,11.43,1627,
2020/03/06 02:09:21,957.10,20.65,9.14,10.00,4.72,42.69,11.31,1608,
2020/03/06 02:14:21,957.09,20.53,9.32,10.00,4.72,44.28,10.98,1631,
2020/03/06 02:19:21,957.05,20.42,9.30,10.00,4.72,45.48,10.66,1603,
2020/03/06 02:24:21,956.75,20.15,9.08,9.75,4.72,48.09,9.84,1627,
2020/03/06 02:29:21,956.67,20.22,8.83,9.50,4.72,47.05,10.28,1628,
2020/03/06 02:34:21,956.35,20.08,8.60,9.25,4.72,49.96,9.35,1615,
2020/03/06 02:39:21,956.53,20.18,8.35,9.00,4.72,48.31,10.12,1631,
2020/03/06 02:44:21,956.43,20.28,8.30,9.00,4.72,48.42,9.94,1612,
2020/03/06 02:49:21,956.15,20.33,8.31,9.00,4.72,48.49,9.87,1633,
2020/03/06 02:54:21,955.97,20.37,8.34,9.00,4.72,48.16,9.94,1626,
2020/03/06 02:59:21,956.16,20.35,8.36,9.00,4.72,47.47,10.20,1626,
2020/03/06 03:04:21,955.82,20.41,8.45,9.25,4.72,46.50,10.31,1620,
2020/03/06 03:09:21,955.63,20.42,8.49,9.25,4.72,47.77,9.91,1617,
2020/03/06 03:14:21,955.80,20.38,8.46,9.00,4.72,47.76,9.99,1636,
2020/03/06 03:19:21,955.91,20.40,8.49,9.25,4.72,46.59,10.33,1626,
2020/03/06 03:24:21,955.69,20.41,8.56,9.25,4.72,47.72,9.98,1598,
2020/03/06 03:29:21,955.61,20.35,8.48,9.25,4.72,49.05,9.64,1617,
2020/03/06 03:34:21,955.65,20.21,8.35,9.00,4.72,49.71,9.51,1587,
2020/03/06 03:39:21,955.66,20.25,8.20,9.00,4.72,48.97,9.92,1645,
2020/03/06 03:44:21,955.49,20.37,8.22,9.00,4.72,48.39,9.90,1628,
2020/03/06 03:49:21,955.09,20.35,8.25,9.00,4.72,49.50,9.35,1627,
2020/03/06 03:54:21,955.26,20.33,8.16,9.00,4.72,48.60,9.95,1621,
2020/03/06 03:59:21,955.11,20.40,8.25,8.75,4.72,48.19,9.88,1627,
2020/03/06 04:04:21,955.24,20.53,8.42,9.25,4.72,43.83,11.20,1618,
2020/03/06 04:09:21,954.72,20.50,8.67,9.25,4.72,45.59,10.35,1627,
2020/03/06 04:14:21,954.66,20.49,8.70,9.50,4.72,47.49,9.90,1641,
2020/03/06 04:19:21,954.70,20.32,8.57,9.25,4.72,49.94,9.85,1649,
2020/03/06 04:24:21,954.73,20.27,8.40,9.25,4.72,49.85,9.62,1639,
2020/03/06 04:29:21,954.79,20.42,8.34,9.00,4.72,48.24,9.98,1643,
2020/03/06 04:34:21,954.67,20.43,8.33,9.00,4.72,47.87,9.99,1638,
2020/03/06 04:39:21,954.57,20.35,8.29,9.00,4.72,48.05,9.98,1645,
2020/03/06 04:44:21,954.46,20.43,8.34,9.25,4.72,46.19,10.38,1677,
2020/03/06 04:49:21,954.70,20.35,8.33,9.00,4.72,47.31,10.35,1637,
2020/03/06 04:54:21,954.79,20.50,8.47,9.25,4.72,44.15,11.48,1638,
2020/03/06 04:59:21,954.03,20.54,8.76,9.50,4.72,46.81,10.28,1636,
2020/03/06 05:04:21,954.01,20.46,8.73,9.50,4.72,47.46,10.23,1639,
2020/03/06 05:09:21,953.88,20.50,8.76,9.50,4.72,46.33,10.59,1640,
2020/03/06 05:14:21,954.08,20.46,8.85,9.50,4.72,46.33,11.07,1639,
2020/03/06 05:19:21,953.71,20.58,9.00,9.75,4.72,46.78,10.81,1637,
2020/03/06 05:24:21,953.48,20.26,8.95,9.75,4.72,51.15,9.85,1667,
2020/03/06 05:29:21,953.48,20.17,8.65,9.25,4.72,51.76,9.55,1673,
2020/03/06 05:34:21,953.28,19.92,8.25,9.00,4.72,55.64,8.47,1663,
2020/03/06 05:39:21,953.32,20.03,7.81,8.50,4.72,54.33,9.01,1665,
2020/03/06 05:44:21,953.25,20.18,7.65,8.25,4.72,53.45,9.10,1647,
2020/03/06 05:49:21,953.33,20.26,7.58,8.25,4.72,52.31,9.28,1643,
2020/03/06 05:54:21,953.25,20.29,7.60,8.25,4.72,51.80,9.51,1649,
2020/03/06 05:59:21,952.97,20.35,7.67,8.25,4.72,50.05,9.84,1637,
2020/03/06 06:04:21,952.82,20.37,7.92,8.75,4.72,49.88,9.85,1687,
2020/03/06 06:09:21,952.34,20.45,8.10,9.00,4.72,50.57,9.57,1632,
2020/03/06 06:14:21,952.49,20.32,8.10,8.75,4.72,52.52,9.25,1642,
2020/03/06 06:19:21,952.65,20.38,8.06,8.75,4.72,50.81,9.81,1629,
2020/03/06 06:24:21,952.38,20.45,8.12,8.75,4.72,53.69,9.06,1659,
2020/03/06 06:29:21,952.43,20.21,7.99,8.75,4.72,55.40,8.90,1673,
2020/03/06 06:34:21,952.36,20.00,7.72,8.50,4.72,57.79,8.20,1653,
2020/03/06 06:39:21,952.33,20.22,7.51,8.25,4.72,53.58,9.17,1647,
2020/03/06 06:44:21,952.19,20.33,7.55,8.25,4.72,52.25,9.18,1643,
2020/03/06 06:49:21,952.20,20.33,7.63,8.50,4.72,51.82,9.29,1638,
2020/03/06 06:54:21,952.07,20.35,7.71,8.50,4.72,51.94,9.32,1636,
2020/03/06 06:59:21,951.95,20.36,7.72,8.50,4.72,52.44,9.31,1637,
2020/03/06 07:04:21,951.72,20.35,7.78,8.50,4.72,52.20,9.48,1646,
2020/03/06 07:09:21,951.70,20.39,7.91,8.75,4.72,51.77,9.50,1615,
2020/03/06 07:14:21,951.57,20.43,8.00,8.75,4.72,53.45,9.11,1663,
2020/03/06 07:19:21,951.54,20.43,7.99,8.75,4.72,53.55,9.14,1652,
2020/03/06 07:24:21,951.33,20.39,7.97,8.75,4.72,54.18,8.91,1662,
2020/03/06 07:29:21,951.29,20.25,7.86,8.50,4.72,54.85,8.79,1652,
2020/03/06 07:34:21,951.23,20.19,7.69,8.50,4.71,54.88,8.75,1650,
2020/03/06 07:39:21,951.10,20.29,7.61,8.50,4.72,54.05,8.84,1646,
2020/03/06 07:44:21,951.07,20.28,7.56,8.25,4.72,54.07,9.03,1647,
2020/03/06 07:49:21,950.85,20.28,7.56,8.25,4.72,54.10,8.82,1654,
2020/03/06 07:54:21,950.81,20.21,7.49,8.00,4.72,54.83,8.65,1645,
2020/03/06 07:59:21,950.79,20.21,7.39,8.00,4.72,54.44,8.72,1653,
2020/03/06 08:04:21,950.68,20.20,7.33,8.00,4.71,55.52,8.47,1645,
2020/03/06 08:09:21,950.65,20.25,7.27,8.00,4.72,54.96,8.66,1649,
2020/03/06 08:14:21,950.59,20.36,7.32,8.00,4.71,55.10,8.72,1643,
2020/03/06 08:19:21,950.52,20.39,7.37,8.00,4.72,53.72,9.29,1647,
2020/03/06 08:24:21,950.40,20.41,7.42,8.00,4.72,55.38,8.77,1648,
2020/03/06 08:29:21,950.20,20.29,7.29,8.00,4.72,56.15,8.73,1640,
2020/03/06 08:34:21,950.23,20.34,7.14,7.75,4.72,56.96,8.65,1609,
2020/03/06 08:39:21,950.06,20.48,6.99,7.75,4.72,57.43,8.61,1643,
2020/03/06 08:44:21,950.05,20.51,6.87,7.50,4.72,60.08,8.42,1616,
2020/03/06 08:49:21,950.11,20.54,6.79,7.50,4.71,62.05,8.51,1641,
2020/03/06 08:54:21,950.03,20.48,6.71,7.50,4.71,63.50,8.53,1664,
2020/03/06 08:59:21,949.84,20.59,6.65,7.50,4.72,62.05,8.80,1641,
2020/03/06 09:04:21,950.02,20.53,6.47,7.25,4.72,64.55,8.36,1635,
2020/03/06 09:09:21,949.82,20.78,6.36,7.25,4.72,63.70,8.79,1633,
2020/03/06 09:14:21,949.64,20.88,6.37,7.00,4.71,67.93,8.47,1642,
2020/03/06 09:19:21,949.41,20.82,6.42,7.25,4.71,69.79,8.24,1654,
2020/03/06 09:24:21,949.45,20.91,6.45,7.25,4.71,70.24,8.49,1673,
2020/03/06 09:29:21,949.23,20.90,6.51,7.25,4.72,71.25,8.55,1639,
2020/03/06 09:34:21,949.06,20.74,6.53,7.25,4.72,73.13,8.34,1637,
2020/03/06 09:39:21,948.84,20.69,6.42,7.25,4.72,73.24,8.21,1634,
2020/03/06 09:44:21,948.76,20.71,6.32,7.00,4.71,73.17,8.35,1648,
2020/03/06 09:49:21,948.77,20.75,6.24,7.00,4.72,71.91,8.61,1644,
2020/03/06 09:54:21,948.60,20.69,6.20,6.75,4.72,73.28,7.98,1643,
2020/03/06 09:59:21,948.60,20.71,6.09,6.75,4.72,74.18,8.02,1607,
2020/03/06 10:04:21,948.40,20.77,6.05,6.75,4.72,74.04,8.18,1632,
2020/03/06 10:09:21,948.11,20.75,6.04,6.75,4.71,73.81,7.72,1646,
2020/03/06 10:14:21,948.16,20.74,5.94,6.50,4.72,74.70,7.80,1651,
2020/03/06 10:19:21,948.06,20.75,5.97,6.75,4.72,75.95,7.83,1647,
2020/03/06 10:24:21,948.12,20.64,5.92,6.75,4.71,77.63,7.60,1642,
2020/03/06 10:29:21,947.78,20.64,5.84,6.50,4.72,79.71,7.25,1661,
2020/03/06 10:34:21,947.76,20.63,5.76,6.50,4.71,80.54,7.49,1676,
2020/03/06 10:39:21,947.57,20.65,5.76,6.50,4.71,79.97,7.64,1676,
2020/03/06 10:44:21,947.48,20.67,5.79,6.50,4.72,79.18,7.87,1650,
2020/03/06 10:49:21,947.41,20.78,5.91,6.75,4.72,78.23,8.27,1650,
2020/03/06 10:54:21,947.39,20.78,6.09,6.75,4.71,79.57,8.13,1645,
2020/03/06 10:59:21,947.26,20.57,6.12,6.75,4.71,78.33,7.01,1741,
2020/03/06 11:04:21,947.51,20.22,5.73,6.50,4.71,81.62,6.75,1618,
2020/03/06 11:09:21,947.39,20.43,5.47,6.00,4.71,82.61,6.40,1634,
2020/03/06 11:14:21,947.42,20.47,5.31,6.00,4.71,82.91,6.80,1662,
2020/03/06 11:19:21,947.40,20.69,5.32,6.00,4.71,80.90,7.54,1643,
2020/03/06 11:24:21,947.18,20.54,5.43,6.25,4.72,83.34,6.61,1637,
2020/03/06 11:29:21,947.06,20.55,5.38,6.00,4.71,84.61,7.16,1602,
2020/03/06 11:34:21,946.90,20.52,5.40,6.00,4.72,86.72,6.88,1651,
2020/03/06 11:39:21,946.61,20.42,5.41,6.25,4.72,84.70,6.66,1659,
2020/03/06 11:44:21,946.68,20.26,5.30,6.00,4.72,88.37,6.28,1658,
2020/03/06 11:49:21,946.84,20.22,5.13,5.75,4.71,90.37,6.12,1658,
2020/03/06 11:54:21,946.67,20.25,5.05,5.75,4.71,88.09,5.87,1661,
2020/03/06 11:59:21,946.55,20.20,4.92,5.75,4.72,88.67,6.05,1662,
2020/03/06 12:04:21,946.39,20.24,4.84,5.50,4.71,88.07,5.97,1662,
2020/03/06 12:09:21,946.21,20.31,4.75,5.50,4.71,88.21,5.89,1653,
2020/03/06 12:14:21,946.16,20.47,4.70,5.50,4.71,86.48,6.53,1653,
2020/03/06 12:19:21,945.89,20.46,4.84,5.50,4.71,85.98,6.64,1651,
2020/03/06 12:24:21,946.00,20.46,4.99,5.75,4.71,84.88,6.94,1646,
2020/03/06 12:29:21,945.69,20.41,5.12,5.75,4.71,84.20,6.84,1652,
2020/03/06 12:34:21,945.58,20.37,5.20,6.00,4.71,84.55,6.77,1640,
2020/03/06 12:39:21,945.25,20.33,5.19,5.75,4.71,85.85,6.75,1646,
2020/03/06 12:44:21,945.13,20.33,5.19,6.00,4.71,85.46,6.64,1629,
2020/03/06 12:49:21,945.22,20.29,5.17,5.75,4.71,85.39,6.40,1644,
2020/03/06 12:54:21,945.19,20.38,5.18,6.00,4.72,84.23,6.80,1638,
2020/03/06 12:59:21,945.06,20.29,5.21,5.75,4.71,86.35,6.54,1659,
2020/03/06 13:04:21,944.92,20.38,5.24,6.00,4.71,88.64,6.76,1647,
2020/03/06 13:09:21,944.73,20.36,5.32,6.00,4.71,87.46,6.77,1646,
2020/03/06 13:14:21,944.56,20.42,5.39,6.00,4.71,85.28,7.25,1649,
2020/03/06 13:19:21,944.21,20.32,5.41,6.00,4.72,85.30,6.83,1651,
2020/03/06 13:24:21,944.10,20.46,5.47,6.25,4.71,83.98,7.25,1647,
2020/03/06 13:29:21,943.92,20.46,5.56,6.25,4.71,83.54,6.94,1642,
2020/03/06 13:34:21,943.82,20.37,5.58,6.25,4.71,86.46,6.79,1648,
2020/03/06 13:39:21,943.69,20.43,5.64,6.25,4.71,86.58,6.84,1655,
2020/03/06 13:44:21,943.55,20.44,5.74,6.50,4.71,86.39,6.80,1660,
2020/03/06 13:49:21,943.13,20.55,5.96,6.50,4.71,87.94,7.30,1655,
2020/03/06 13:54:21,942.69,20.55,6.28,7.00,4.72,86.51,7.42,1663,
2020/03/06 13:59:21,942.85,20.57,6.58,7.25,4.71,85.39,7.57,1642,
2020/03/06 14:04:21,942.42,20.44,6.81,7.50,4.71,82.65,7.36,1630,
2020/03/06 14:09:21,942.49,20.24,6.85,7.50,4.72,84.34,7.46,1640,
2020/03/06 14:14:21,942.40,20.47,7.02,7.75,4.72,81.56,7.68,1650,
2020/03/06 14:19:21,942.29,20.34,7.18,8.00,4.72,81.95,7.61,1704,
2020/03/06 14:24:21,942.11,20.51,7.36,8.00,4.72,81.10,8.27,1622,
2020/03/06 14:29:21,941.65,20.25,7.60,8.25,4.72,81.99,7.90,1633,
2020/03/06 14:34:21,941.42,19.86,7.50,8.25,4.72,83.10,7.31,1640,
2020/03/06 14:39:21,941.42,19.95,7.19,7.75,4.71,81.38,7.56,1635,
2020/03/06 14:44:21,941.69,20.78,7.25,8.00,4.71,78.97,8.66,1653,
2020/03/06 14:49:21,941.20,20.82,7.86,8.50,4.72,78.45,8.49,1719,
2020/03/06 14:54:21,940.90,20.81,8.36,9.00,4.71,77.92,8.77,1683,
2020/03/06 14:59:21,940.82,20.62,8.72,9.50,4.72,78.36,8.87,1666,
2020/03/06 15:04:21,940.45,20.41,8.94,9.50,4.72,78.73,9.13,1664,
2020/03/06 15:09:21,940.17,20.15,9.06,9.75,4.72,77.97,8.71,1688,
2020/03/06 15:14:21,939.87,20.14,9.08,9.75,4.72,77.77,8.97,1662,
2020/03/06 15:19:21,939.49,19.97,8.74,9.50,4.71,79.30,8.18,1659,
2020/03/06 15:24:21,939.66,20.10,8.26,9.00,4.72,80.50,8.32,1667,
2020/03/06 15:29:21,939.57,20.27,8.01,8.75,4.72,80.22,8.14,1666,
2020/03/06 15:34:21,939.73,20.26,7.77,8.50,4.72,82.54,8.12,1718,
2020/03/06 15:39:21,939.50,20.42,7.75,8.50,4.71,81.94,8.65,1661,
2020/03/06 15:44:21,939.28,20.39,7.78,8.50,4.72,83.78,8.86,1660,
2020/03/06 15:49:21,938.85,20.48,7.80,8.50,4.71,81.34,8.60,1640,
2020/03/06 15:54:21,938.78,20.25,7.58,8.25,4.71,83.22,7.99,1640,
2020/03/06 15:59:21,938.80,20.42,7.36,8.00,4.71,81.90,8.39,1626,
2020/03/06 16:04:21,938.65,20.59,7.33,8.00,4.71,82.03,8.42,1635,
2020/03/06 16:09:21,938.53,20.76,7.44,8.25,4.71,82.62,8.75,1640,
2020/03/06 16:14:21,938.28,20.86,7.62,8.25,4.71,81.73,9.06,1613,
2020/03/06 16:19:21,937.95,20.78,7.75,8.50,4.71,81.25,8.54,1577,
2020/03/06 16:24:21,937.88,20.73,7.66,8.25,4.72,82.69,8.60,1676,
2020/03/06 16:29:21,937.66,20.79,7.62,8.25,4.71,83.77,8.60,1655,
2020/03/06 16:34:21,937.59,20.71,7.61,8.25,4.71,85.24,8.47,1681,
2020/03/06 16:39:21,937.58,20.79,7.59,8.25,4.72,83.98,8.86,1638,
2020/03/06 16:44:21,937.51,20.83,7.65,8.50,4.71,85.01,8.88,1669,
2020/03/06 16:49:21,937.11,21.02,7.82,8.50,4.72,83.36,9.31,1656,
2020/03/06 16:54:21,936.72,20.89,7.99,8.75,4.71,82.97,8.99,1676,
2020/03/06 16:59:21,936.62,20.68,8.00,8.75,4.71,84.19,8.43,1664,
2020/03/06 17:04:21,936.77,20.61,7.81,8.50,4.72,86.18,8.46,1667,
2020/03/06 17:09:21,936.72,20.60,7.60,8.25,4.72,85.93,8.24,1634,
2020/03/06 17:14:21,936.60,20.92,7.63,8.25,4.71,82.93,9.10,1656,
2020/03/06 17:19:21,936.21,20.88,7.84,8.50,4.71,82.91,8.93,1726,
2020/03/06 17:24:21,936.08,20.94,7.90,8.50,4.71,82.87,9.50,1678,
2020/03/06 17:29:21,935.54,21.10,8.14,8.75,4.72,80.94,9.39,1646,
2020/03/06 17:34:21,935.77,20.77,8.21,8.75,4.71,81.98,9.09,1633,
2020/03/06 17:39:21,935.31,20.83,8.10,8.75,4.72,80.90,9.28,1616,
2020/03/06 17:44:21,935.23,21.02,8.14,9.00,4.71,79.64,9.28,1641,
2020/03/06 17:49:21,935.54,21.29,8.12,9.00,4.72,81.38,9.42,1609,
2020/03/06 17:54:21,935.83,21.51,8.12,8.75,4.71,83.29,10.69,1677,
2020/03/06 17:59:21,935.75,22.20,8.37,9.00,4.71,71.41,11.87,1689,
2020/03/06 18:04:21,935.32,22.15,8.63,9.25,4.71,70.65,10.89,1674,
2020/03/06 18:09:21,935.47,22.07,8.56,9.25,4.72,66.91,10.27,1652,
2020/03/06 18:14:21,936.30,22.10,8.16,9.00,4.72,67.60,10.06,1665,
2020/03/06 18:19:21,936.81,22.52,8.12,8.75,4.71,66.69,11.44,1740,
2020/03/06 18:24:21,936.87,22.57,8.43,9.00,4.71,65.54,10.35,1704,
2020/03/06 18:29:21,937.41,22.44,8.39,9.25,4.71,62.53,10.95,1692,
2020/03/06 18:34:21,937.66,22.55,8.28,9.00,4.71,61.31,10.65,1668,
2020/03/06 18:39:21,936.96,22.77,8.26,9.00,4.71,62.16,11.25,1716,
2020/03/06 18:44:21,937.51,22.67,8.35,9.00,4.71,62.94,10.47,1631,
2020/03/06 18:49:21,937.45,22.80,8.46,9.25,4.71,60.37,10.95,1645,
2020/03/06 18:54:21,937.64,22.90,8.66,9.25,4.72,60.01,11.58,1635,
2020/03/06 18:59:21,937.42,22.86,8.92,9.75,4.72,60.97,10.70,1664,
2020/03/06 19:04:21,937.52,22.78,8.87,9.50,4.71,60.71,11.04,1708,
2020/03/06 19:09:21,937.78,22.41,8.63,9.25,4.72,62.52,9.50,1680,
2020/03/06 19:14:21,938.40,22.63,8.20,9.00,4.72,58.95,10.59,1645,
2020/03/06 19:19:21,937.58,23.10,8.23,9.00,4.71,56.99,11.36,1720,
2020/03/06 19:24:21,937.52,23.18,8.57,9.25,4.72,59.09,10.80,1719,
2020/03/06 19:29:21,937.76,23.17,8.81,9.50,4.72,58.95,10.17,1707,
2020/03/06 19:34:21,937.97,23.01,8.89,9.50,4.71,59.30,10.43,1686,
2020/03/06 19:39:21,938.00,22.92,8.96,9.75,4.72,58.30,10.80,1694,
2020/03/06 19:44:21,937.89,23.01,9.15,9.75,4.71,57.86,10.49,1749,
2020/03/06 19:49:21,938.51,22.93,9.21,9.75,4.72,58.54,10.23,1714,
2020/03/06 19:54:21,938.27,22.91,9.19,10.00,4.71,58.29,10.42,1714,
2020/03/06 19:59:21,938.15,22.93,9.28,10.00,4.71,57.09,10.81,1707,
2020/03/06 20:04:21,938.48,22.88,9.37,10.00,4.71,57.43,10.67,1689,
2020/03/06 20:09:21,939.13,22.90,9.54,10.25,4.71,56.87,10.65,1677,
2020/03/06 20:14:21,938.38,22.74,9.72,10.50,4.72,58.59,10.43,1727,
2020/03/06 20:19:21,938.30,22.49,9.53,10.25,4.71,59.12,10.18,1773,
2020/03/06 20:24:21,938.36,22.79,9.41,10.00,4.71,55.32,10.91,1898,
2020/03/06 20:29:21,938.15,22.98,9.78,10.50,4.72,52.83,10.56,1682,
2020/03/06 20:34:21,937.73,22.16,9.71,10.50,4.72,57.53,9.10,1689,
2020/03/06 20:39:21,937.90,21.67,9.21,9.75,4.71,60.30,8.51,1658,
2020/03/06 20:44:21,937.41,22.25,9.05,9.75,4.71,50.87,11.14,1687,
2020/03/06 20:49:21,936.83,22.28,9.51,10.25,4.71,49.12,10.69,1691,
2020/03/06 20:54:21,936.26,22.33,10.25,11.00,4.71,45.86,10.23,1680,
2020/03/06 20:59:21,937.28,21.95,10.44,11.00,4.71,43.16,11.09,1686,
2020/03/06 21:04:21,938.69,22.04,10.54,11.25,4.72,40.36,12.18,1698,
2020/03/06 21:09:21,937.71,22.45,11.82,12.50,4.72,38.87,12.63,1673,
2020/03/06 21:14:21,936.15,21.44,13.30,14.00,4.72,40.57,11.65,1670,
2020/03/06 21:19:21,935.99,20.56,13.60,14.25,4.72,43.98,11.29,1717,
2020/03/06 21:24:21,935.43,20.66,13.34,14.00,4.72,44.32,11.99,1684,
2020/03/06 21:29:21,935.83,20.98,12.94,13.75,4.72,43.26,12.58,1697,
2020/03/06 21:34:21,936.03,21.19,12.80,13.50,4.72,45.04,11.62,1691,
2020/03/06 21:39:21,936.08,20.91,12.89,13.75,4.72,43.32,12.34,1715,
2020/03/06 21:44:21,935.29,20.89,12.82,13.50,4.72,43.35,12.15,1742,
2020/03/06 21:49:21,936.11,20.79,12.17,13.00,4.72,46.06,11.79,1756,
2020/03/06 21:54:21,936.10,20.87,11.58,12.25,4.72,49.84,10.55,1655,
2020/03/06 21:59:21,936.19,21.09,11.01,11.75,4.72,49.55,11.15,1641,
2020/03/06 22:04:21,936.06,21.33,10.60,11.25,4.72,50.84,11.02,1671,
2020/03/06 22:09:21,935.94,21.36,10.28,11.00,4.71,53.41,10.46,1690,
2020/03/06 22:14:21,936.10,21.61,10.07,10.75,4.71,51.04,10.89,1679,
2020/03/06 22:19:21,936.05,21.54,9.92,10.75,4.71,52.89,10.51,1724,
2020/03/06 22:24:21,936.02,21.66,9.79,10.50,4.71,53.58,10.39,1723,
2020/03/06 22:29:21,936.11,21.39,9.57,10.25,4.71,55.04,9.95,1695,
2020/03/06 22:34:21,935.90,21.41,9.25,10.00,4.71,57.30,9.50,1696,
2020/03/06 22:39:21,936.22,21.66,9.01,9.75,4.71,55.93,9.90,1699,
2020/03/06 22:44:21,936.23,21.86,8.99,9.75,4.71,53.23,10.44,1700,
2020/03/06 22:49:21,936.05,21.90,9.12,9.75,4.71,50.65,9.87,1690,
2020/03/06 22:54:21,936.18,21.65,8.93,9.50,4.71,51.31,9.99,1719,
2020/03/06 22:59:21,936.19,21.51,8.64,9.25,4.71,51.38,9.42,1675,
2020/03/06 23:04:21,936.37,21.63,8.34,9.00,4.71,52.18,9.88,1712,
2020/03/06 23:09:21,936.30,21.93,8.19,9.00,4.71,49.07,10.01,1677,
2020/03/06 23:14:21,936.01,21.87,8.22,9.00,4.71,52.66,9.18,1673,
2020/03/06 23:19:21,935.98,21.83,8.16,9.00,4.71,52.44,9.61,1697,
2020/03/06 23:24:21,936.01,21.84,8.17,9.00,4.71,53.76,9.01,1702,
2020/03/06 23:29:21,935.99,21.78,8.11,8.75,4.71,54.44,9.44,1692,
2020/03/06 23:34:21,935.73,21.82,8.11,8.75,4.71,53.08,9.62,1739,
2020/03/06 23:39:21,935.46,21.76,8.17,9.00,4.71,53.03,9.81,1708,
2020/03/06 23:44:21,935.39,21.77,8.34,9.00,4.71,53.47,9.87,1698,
2020/03/06 23:49:21,935.31,22.24,8.61,9.25,4.71,48.03,10.80,1724,
2020/03/06 23:54:21,935.24,21.79,8.79,9.50,4.71,47.44,10.36,1652,
2020/03/06 23:59:21,935.68,21.91,8.85,9.50,4.71,46.88,10.24,1662,
2020/03/07 00:04:21,935.70,21.69,8.79,9.50,4.71,50.57,10.27,1682,
2020/03/07 00:09:21,935.37,21.65,8.72,9.50,4.71,55.90,9.31,1695,
2020/03/07 00:14:21,935.71,21.67,8.62,9.50,4.71,52.22,10.24,1681,
2020/03/07 00:19:21,936.00,21.61,8.48,9.25,4.71,51.08,9.80,1662,
2020/03/07 00:24:21,936.04,21.76,8.40,9.25,4.71,56.94,8.69,1678,
2020/03/07 00:29:21,936.08,21.63,8.16,8.75,4.71,56.46,9.33,1731,
2020/03/07 00:34:21,936.11,21.75,7.62,8.25,4.71,56.97,8.91,1644,
2020/03/07 00:39:21,936.19,22.00,7.08,7.75,4.71,63.65,8.42,1696,
2020/03/07 00:44:21,936.12,22.16,6.81,7.50,4.71,64.26,8.55,1686,
2020/03/07 00:49:21,935.93,22.18,6.84,7.50,4.71,63.86,8.24,1709,
2020/03/07 00:54:21,936.18,22.21,6.87,7.75,4.71,62.10,9.14,1702,
2020/03/07 00:59:21,936.10,22.33,7.12,7.75,4.71,59.09,9.57,1712,
2020/03/07 01:04:21,935.86,22.15,7.48,8.25,4.71,57.93,9.28,1675,
2020/03/07 01:09:21,935.80,22.24,7.78,8.50,4.71,55.13,9.70,1710,
2020/03/07 01:14:21,935.87,21.87,7.98,8.75,4.71,55.61,9.37,1717,
2020/03/07 01:19:21,935.76,21.86,8.00,8.75,4.71,54.27,8.97,1690,
2020/03/07 01:24:21,935.67,21.69,7.81,8.50,4.71,51.80,9.54,1703,
2020/03/07 01:29:21,935.59,21.86,7.37,8.00,4.71,54.35,9.20,1687,
2020/03/07 01:34:21,935.63,22.21,6.98,7.75,4.71,56.82,9.37,1723,
2020/03/07 01:39:21,935.41,22.49,7.00,7.75,4.71,55.48,9.70,1715,
2020/03/07 01:44:21,935.48,22.53,7.16,8.00,4.71,56.53,9.37,1706,
2020/03/07 01:49:21,935.43,22.38,7.22,8.00,4.71,58.05,9.03,1672,
2020/03/07 01:54:21,935.40,22.42,7.32,8.25,4.71,54.86,9.74,1685,
2020/03/07 01:59:21,935.41,22.07,7.26,8.00,4.71,59.35,8.54,1685,
2020/03/07 02:04:21,935.65,21.99,6.85,7.50,4.71,59.45,8.49,1673,
