Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF,,,,,,,,,,
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%],Temp,Distance [mm],Dist_cor,
08/03/2021 22:45,973.99,96.7,-0.15,0.5,4.5,89.37,0.81,2025,3484,
08/03/2021 22:50,974,96.73,-0.14,0.75,4.5,88.73,0.81,2115,3574,
08/03/2021 22:55,973.79,96.77,-0.1,0.75,4.5,84.92,1.13,2031,3490,
08/03/2021 23:00,973.7,96.72,-0.04,0.75,4.5,86.46,0.99,2197,3656,
08/03/2021 23:05,973.59,96.7,-0.04,0.75,4.5,87.62,0.84,2185,3644,
08/03/2021 23:10,973.56,96.73,-0.01,0.75,4.5,81.77,1.16,2014,3473,
08/03/2021 23:15,973.49,96.72,0.05,0.75,4.5,87.12,0.93,2051,3510,
08/03/2021 23:20,973.46,96.69,0.07,0.75,4.5,85.76,0.97,2151,3610,
08/03/2021 23:25,973.5,96.68,0.09,0.75,4.5,82.76,1.09,2123,3582,
08/03/2021 23:30,973.53,96.71,0.14,1,4.5,80.18,1.01,2047,3506,
08/03/2021 23:35,973.53,96.6,0.15,1,4.5,74.5,1.2,2117,3576,
08/03/2021 23:40,973.4,96.49,0.16,1,4.5,83.85,1.07,2147,3606,
08/03/2021 23:45,973.4,96.52,0.11,1,4.5,88.92,0.82,2118,3577,
08/03/2021 23:50,973.31,96.49,0.02,0.75,4.5,89.14,0.78,2168,3627,
08/03/2021 23:55,973.19,96.47,-0.06,0.75,4.5,91.91,0.61,2116,3575,
09/03/2021 00:00,973.2,96.38,-0.18,0.75,4.5,92.18,0.53,2083,3542,
09/03/2021 00:05,973.11,96.25,-0.32,0.5,4.5,91.67,0.38,2123,3582,
09/03/2021 00:10,973.03,96.15,-0.44,0.25,4.5,91.97,0.33,2031,3490,
09/03/2021 00:15,973,96.18,-0.52,0.25,4.5,91.64,0.33,2028,3487,
09/03/2021 00:20,972.97,96.23,-0.57,0.25,4.5,91.64,0.34,2023,3482,
09/03/2021 00:25,972.91,96.26,-0.61,0.25,4.5,92.06,0.26,2033,3492,
09/03/2021 00:30,972.71,96.32,-0.64,0.25,4.5,90.99,0.33,2033,3492,
09/03/2021 00:35,972.68,96.38,-0.67,0,4.5,91.56,0.33,2213,3672,
09/03/2021 00:40,972.63,96.46,-0.67,0,4.5,91.74,0.27,2031,3490,
09/03/2021 00:45,972.6,96.51,-0.67,0,4.5,91.59,0.3,2086,3545,
09/03/2021 00:50,972.55,96.54,-0.67,0.25,4.5,91.81,0.25,2030,3489,
09/03/2021 00:55,972.5,96.56,-0.68,0,4.5,93.42,0.18,2123,3582,
09/03/2021 01:00,972.46,96.55,-0.71,0,4.5,91.19,0.21,2029,3488,
09/03/2021 01:05,972.43,96.59,-0.73,0,4.5,91.42,0.19,2011,3470,
09/03/2021 01:10,972.41,96.61,-0.75,0,4.5,92.22,0.12,2025,3484,
09/03/2021 01:15,972.36,96.59,-0.78,0,4.5,91.74,0.15,2186,3645,
09/03/2021 01:20,972.29,96.6,-0.8,0,4.5,92.46,0.08,2196,3655,
09/03/2021 01:25,972.25,96.61,-0.81,0,4.5,94.54,0.16,2167,3626,
09/03/2021 01:30,972.11,96.63,-0.81,0,4.5,95.73,0.07,2035,3494,
09/03/2021 01:35,972.09,96.63,-0.83,0,4.5,96.5,-0.01,9999,11458,
09/03/2021 01:40,972.02,96.61,-0.87,0,4.5,96.57,-0.05,2034,3493,
09/03/2021 01:45,971.91,96.58,-0.92,-1.75,4.5,95.89,-0.19,2111,3570,
09/03/2021 01:50,971.72,96.58,-1.01,-1.75,4.5,96.34,-0.21,2171,3630,
09/03/2021 01:55,971.67,96.59,-1.08,-1.5,4.5,97.27,-0.27,2049,3508,
09/03/2021 02:00,971.6,96.63,-1.13,-1.75,4.5,97.5,-0.27,2054,3513,
09/03/2021 02:05,971.45,96.63,-1.17,-1.75,4.5,96.37,-0.36,2121,3580,
09/03/2021 02:10,971.33,96.63,-1.22,-1.5,4.5,96.1,-0.42,2077,3536,
09/03/2021 02:15,971.22,96.6,-1.27,-1.5,4.5,96.99,-0.47,2059,3518,
09/03/2021 02:20,971.24,96.61,-1.31,-1.5,4.5,97.75,-0.54,2237,3696,
09/03/2021 02:25,971.19,96.61,-1.33,-1.5,4.5,98.15,-0.51,2028,3487,
09/03/2021 02:30,971.22,96.63,-1.35,-1.5,4.5,98.2,-0.47,2045,3504,
09/03/2021 02:35,971.21,96.69,-1.35,-1.5,4.5,98.08,-0.38,2049,3508,
09/03/2021 02:40,971.15,96.75,-1.32,-1.5,4.5,98.74,-0.35,2180,3639,
09/03/2021 02:45,971.02,96.78,-1.27,-1.5,4.5,98.49,-0.21,2054,3513,
09/03/2021 02:50,970.75,96.82,-1.2,-1.75,4.5,98.12,-0.15,2057,3516,
09/03/2021 02:55,970.5,96.82,-1.14,-1.75,4.5,97.5,-0.12,2031,3490,
09/03/2021 03:00,970.33,96.84,-1.09,-1.75,4.5,96.5,-0.08,2042,3501,
09/03/2021 03:05,970.27,96.81,-1.06,-1.75,4.5,96.08,-0.09,2016,3475,
09/03/2021 03:10,970.18,96.83,-1.04,-1.75,4.5,95.65,-0.07,2046,3505,
09/03/2021 03:15,970.17,96.82,-1.02,-1.75,4.5,95.66,-0.09,2034,3493,
09/03/2021 03:20,969.96,96.8,-1.01,-1.75,4.5,95.34,-0.09,2134,3593,
09/03/2021 03:25,970.35,96.81,-0.98,-1.75,4.5,94.74,-0.05,2058,3517,
09/03/2021 03:30,970.52,96.83,-0.97,-1.75,4.5,93.78,-0.02,9999,11458,
09/03/2021 03:35,969.92,96.84,-0.94,0,4.5,94.13,-0.08,2118,3577,
09/03/2021 03:40,969.7,96.79,-0.95,-1.75,4.5,94.96,-0.12,2084,3543,
09/03/2021 03:45,969.58,96.8,-0.95,-1.75,4.5,95.27,-0.11,2172,3631,
09/03/2021 03:50,969.59,96.81,-0.96,-1.75,4.5,95.64,-0.09,2045,3504,
09/03/2021 03:55,969.6,96.83,-0.93,-1.75,4.5,95.63,-0.04,2036,3495,
09/03/2021 04:00,969.4,96.88,-0.89,0,4.5,95.47,-0.01,2028,3487,
09/03/2021 04:05,969.39,96.89,-0.86,0,4.5,95.9,0.02,2038,3497,
09/03/2021 04:10,969.34,96.91,-0.83,0,4.5,95.67,0.04,2113,3572,
09/03/2021 04:15,969.04,96.91,-0.8,0,4.5,95.85,0.07,2071,3530,
09/03/2021 04:20,968.85,96.93,-0.77,0,4.5,96.04,0.1,9999,11458,
09/03/2021 04:25,968.72,96.93,-0.75,0,4.5,97.2,0.03,2022,3481,
09/03/2021 04:30,968.73,96.91,-0.75,0,4.5,97.28,0,2080,3539,
09/03/2021 04:35,968.77,96.91,-0.74,0,4.5,96.73,0.16,2029,3488,
09/03/2021 04:40,968.59,96.96,-0.7,0,4.5,96.95,0.19,2139,3598,
09/03/2021 04:45,968.53,96.98,-0.69,0,4.5,97.22,0.19,2021,3480,
09/03/2021 04:50,968.5,96.99,-0.7,0,4.5,97.85,0.12,9999,11458,
09/03/2021 04:55,968.33,96.91,-0.78,0,4.5,98.91,0.06,2042,3501,
09/03/2021 05:00,968.3,96.94,-0.83,0,4.5,99.74,-0.08,2267,3726,
09/03/2021 05:05,968.22,96.96,-0.87,0,4.5,99.99,-0.07,2071,3530,
09/03/2021 05:10,968.38,96.98,-0.89,-1.75,4.5,99.99,0.02,9999,11458,
09/03/2021 05:15,968.1,97.05,-0.88,0,4.5,99.99,0.11,9999,11458,
09/03/2021 05:20,967.94,97.09,-0.87,0,4.5,99.99,0.27,2166,3625,
09/03/2021 05:25,967.64,97.16,-0.85,-1.75,4.5,99.61,0.25,9999,11458,
09/03/2021 05:30,967.73,97.21,-0.84,0,4.5,99.99,0.15,2174,3633,
09/03/2021 05:35,967.83,97.23,-0.82,0,4.5,99.99,0.22,2036,3495,
09/03/2021 05:40,967.53,97.28,-0.81,0,4.5,99.99,0.1,9999,11458,
09/03/2021 05:45,967.54,97.25,-0.82,0,4.5,99.99,-0.04,9999,11458,
09/03/2021 05:50,967.14,97.22,-0.83,0,4.5,99.99,-0.04,2013,3472,
09/03/2021 05:55,967.24,97.21,-0.84,0,4.5,99.99,-0.01,2237,3696,
09/03/2021 06:00,966.91,97.22,-0.84,0,4.5,99.99,0.11,9999,11458,
09/03/2021 06:05,967.27,97.24,-0.84,0,4.5,99.99,0.12,2042,3501,
09/03/2021 06:10,967.27,97.24,-0.83,0,4.5,99.99,0.11,9999,11458,
09/03/2021 06:15,967.53,97.23,-0.83,0,4.5,99.99,0.15,2081,3540,
09/03/2021 06:20,967.93,97.28,-0.81,0,4.5,99.99,0.8,2120,3579,
09/03/2021 06:25,968.07,97.49,-0.72,0.25,4.5,99.86,1.46,9999,11458,
09/03/2021 06:30,967.84,97.58,-0.6,0.25,4.5,99.6,1.17,2076,3535,
09/03/2021 06:35,967.64,97.59,-0.54,0.25,4.5,99.88,1.05,2073,3532,
09/03/2021 06:40,967.77,97.59,-0.5,0.25,4.5,99.99,1.16,2087,3546,
09/03/2021 06:45,967.77,97.66,-0.4,0.5,4.5,98.9,1.74,2171,3630,
09/03/2021 06:50,967.4,97.74,-0.19,0.5,4.5,96.21,2.04,2042,3501,
09/03/2021 06:55,967.33,97.7,0.03,0.75,4.5,97.7,1.7,2041,3500,
09/03/2021 07:00,967.26,97.57,0.17,1,4.5,96.67,2.13,2014,3473,
09/03/2021 07:05,967.27,97.59,0.43,1.25,4.5,96.19,2.81,2059,3518,
09/03/2021 07:10,967.28,97.71,0.8,1.5,4.5,97.17,2.7,2072,3531,
09/03/2021 07:15,966.99,97.67,1.09,1.75,4.5,98.54,2.77,9999,11458,
09/03/2021 07:20,966.88,97.51,1.26,2,4.5,98.77,2.75,2109,3568,
09/03/2021 07:25,966.87,97.4,1.33,2.25,4.5,98.4,2.62,2088,3547,
09/03/2021 07:30,966.9,97.47,1.44,2.25,4.5,98.77,2.59,2194,3653,
09/03/2021 07:35,966.88,97.5,1.51,2.5,4.5,99.51,2.54,2102,3561,
09/03/2021 07:40,967.05,97.49,1.51,2.25,4.5,99.85,2.55,2047,3506,
09/03/2021 07:45,967.02,97.5,1.49,2.25,4.5,99.99,2.31,2090,3549,
09/03/2021 07:50,967.38,97.56,1.44,2.25,4.5,99.99,2.6,1884,3343,
09/03/2021 07:55,967.3,97.69,1.48,2.25,4.5,99.99,2.37,1917,3376,
09/03/2021 08:00,967.36,97.74,1.49,2.25,4.5,99.99,2.4,2087,3546,
09/03/2021 08:05,967.41,97.74,1.5,2.25,4.5,99.99,2.58,2186,3645,
09/03/2021 08:10,967.48,97.82,1.58,2.5,4.5,99.99,2.54,1884,3343,
09/03/2021 08:15,967.57,97.79,1.63,2.5,4.5,99.99,2.55,2107,3566,
09/03/2021 08:20,967.74,97.79,1.69,2.5,4.5,99.99,2.73,2111,3570,
09/03/2021 08:25,967.61,97.79,1.75,2.5,4.5,99.99,2.6,2147,3606,
09/03/2021 08:30,967.6,97.72,1.76,2.5,4.5,99.99,2.74,9999,11458,
09/03/2021 08:35,967.63,97.7,1.81,2.5,4.5,99.99,2.54,9999,11458,
09/03/2021 08:40,967.58,97.59,1.76,2.5,4.5,99.99,2.5,2031,3490,
09/03/2021 08:45,967.57,97.49,1.7,2.5,4.5,99.99,2.4,2187,3646,
09/03/2021 08:50,967.62,97.42,1.63,2.5,4.5,99.99,2.24,2190,3649,
09/03/2021 08:55,967.61,97.28,1.53,2.25,4.5,99.99,2.1,2117,3576,
09/03/2021 09:00,967.7,97.22,1.46,2.25,4.5,99.99,2.13,2128,3587,
09/03/2021 09:05,967.71,97.19,1.4,2.25,4.5,99.99,2.01,1971,3430,
09/03/2021 09:10,967.79,97.19,1.37,2.25,4.5,99.99,2.16,2109,3568,
09/03/2021 09:15,967.7,97.22,1.35,2.25,4.5,99.99,1.98,1863,3322,
09/03/2021 09:20,967.65,97.13,1.28,2,4.5,99.99,1.9,9999,11458,
09/03/2021 09:25,967.7,97.09,1.22,2,4.5,99.99,1.88,1953,3412,
09/03/2021 09:30,967.75,97.18,1.21,2,4.5,99.99,2.2,9999,11458,
09/03/2021 09:35,967.84,97.21,1.24,2,4.5,99.99,2.14,1861,3320,
09/03/2021 09:40,967.77,97.22,1.25,2,4.5,99.99,1.93,1915,3374,
09/03/2021 09:45,967.94,97.21,1.24,2,4.5,99.99,1.93,2149,3608,
09/03/2021 09:50,968,97.17,1.22,2,4.5,99.99,1.92,2107,3566,
09/03/2021 09:55,968.17,97.17,1.21,2,4.5,99.99,2.06,9999,11458,
09/03/2021 10:00,968.14,97.21,1.25,2,4.5,99.99,2.04,9999,11458,
09/03/2021 10:05,968.02,97.18,1.23,2,4.5,99.99,1.77,2096,3555,
09/03/2021 10:10,968.16,97.05,1.15,2,4.5,99.99,1.89,9999,11458,
09/03/2021 10:15,968.2,97.1,1.15,2,4.5,99.99,1.94,2191,3650,
09/03/2021 10:20,968.26,97.16,1.18,2,4.5,99.99,1.92,9999,11458,
09/03/2021 10:25,968.28,97.17,1.2,2,4.5,99.99,1.97,2122,3581,
09/03/2021 10:30,968.3,97.17,1.24,2,4.5,99.99,2.06,2110,3569,
09/03/2021 10:35,968.29,97.17,1.28,2,4.5,99.99,2.12,2234,3693,
09/03/2021 10:40,968.33,97.18,1.31,2,4.5,99.99,2.12,9999,11458,
09/03/2021 10:45,968.34,97.15,1.33,2.25,4.5,99.99,2,9999,11458,
09/03/2021 10:50,968.36,97.12,1.31,2,4.5,99.99,2.09,9999,11458,
09/03/2021 10:55,968.48,97.13,1.3,2,4.5,99.99,2.01,2088,3547,
09/03/2021 11:00,968.51,97.09,1.26,2,4.5,99.99,2,2085,3544,
09/03/2021 11:05,968.51,97.13,1.26,2,4.5,99.99,2.05,2079,3538,
09/03/2021 11:10,968.62,97.17,1.32,2,4.5,99.99,2.12,1900,3359,
09/03/2021 11:15,968.63,97.16,1.35,2,4.5,99.99,2.14,2069,3528,
09/03/2021 11:20,968.67,97.17,1.41,2.25,4.5,99.99,2.24,2109,3568,
09/03/2021 11:25,968.64,97.18,1.46,2.25,4.5,99.99,2.31,2144,3603,
09/03/2021 11:30,968.71,97.19,1.52,2.25,4.5,99.99,2.32,2150,3609,
09/03/2021 11:35,968.8,97.19,1.6,2.5,4.5,99.99,2.41,1849,3308,
09/03/2021 11:40,968.8,97.15,1.62,2.25,4.5,99.99,2.24,1882,3341,
09/03/2021 11:45,968.98,97.09,1.6,2.5,4.5,99.99,2.28,2238,3697,
09/03/2021 11:50,969.02,97.1,1.59,2.5,4.5,99.99,2.29,2326,3785,
09/03/2021 11:55,969.03,97.08,1.6,2.5,4.5,99.99,2.29,1868,3327,
09/03/2021 12:00,969.11,97.08,1.58,2.25,4.5,99.99,2.18,2125,3584,
09/03/2021 12:05,969.11,96.99,1.53,2.25,4.5,99.99,2.17,9999,11458,
09/03/2021 12:10,969.24,96.99,1.49,2.25,4.5,99.99,2.13,1832,3291,
09/03/2021 12:15,969.19,96.94,1.42,2.25,4.5,99.99,1.98,9999,11458,
09/03/2021 12:20,969.27,96.9,1.33,2,4.5,99.99,1.97,1873,3332,
09/03/2021 12:25,969.33,96.93,1.27,2,4.5,99.99,1.98,-5000,959,
09/03/2021 12:30,969.46,96.94,1.21,2,4.5,99.99,1.93,2210,3669,
09/03/2021 12:35,969.51,96.98,1.2,2,4.5,99.99,1.97,9999,11458,
09/03/2021 12:40,969.69,97,1.21,2,4.5,99.99,1.93,9999,11458,
09/03/2021 12:45,969.52,97.01,1.21,2,4.5,99.99,1.97,1897,3356,
09/03/2021 12:50,969.54,97.06,1.25,2,4.5,99.99,2.08,1872,3331,
09/03/2021 12:55,969.6,97.15,1.37,2.25,4.5,99.99,2.24,2133,3592,
09/03/2021 13:00,969.54,97.14,1.49,2.25,4.5,99.99,2.18,2095,3554,
09/03/2021 13:05,969.52,97.08,1.51,2.25,4.5,99.99,2.12,2107,3566,
09/03/2021 13:10,969.46,97,1.51,2.25,4.5,99.99,2.17,2105,3564,
09/03/2021 13:15,969.45,97.06,1.56,2.25,4.5,99.99,2.16,1853,3312,
09/03/2021 13:20,969.53,97.03,1.61,2.5,4.5,99.99,2.25,9999,11458,
09/03/2021 13:25,969.6,97.01,1.63,2.5,4.5,99.99,2.25,9999,11458,
09/03/2021 13:30,969.51,97,1.67,2.5,4.5,99.99,2.14,2141,3600,
09/03/2021 13:35,969.56,96.98,1.67,2.5,4.49,99.99,2.29,2131,3590,
09/03/2021 13:40,969.58,96.96,1.69,2.5,4.5,99.99,2.14,2070,3529,
09/03/2021 13:45,969.52,96.96,1.7,2.5,4.5,99.99,2.36,9999,11458,
09/03/2021 13:50,969.49,97,1.77,2.5,4.5,99.99,2.18,1973,3432,
09/03/2021 13:55,969.61,96.95,1.8,2.5,4.5,99.99,2.27,9999,11458,
09/03/2021 14:00,969.57,96.92,1.8,2.5,4.5,99.99,2.18,1847,3306,
09/03/2021 14:05,969.64,96.92,1.81,2.5,4.5,99.99,2.32,1880,3339,
09/03/2021 14:10,969.57,96.92,1.87,2.75,4.5,99.99,2.29,1822,3281,
09/03/2021 14:15,969.54,96.83,1.85,2.75,4.5,99.99,2.24,9999,11458,
09/03/2021 14:20,969.67,96.74,1.76,2.5,4.5,99.99,2.25,1843,3302,
09/03/2021 14:25,969.59,96.85,1.74,2.5,4.49,99.99,2.31,9999,11458,
09/03/2021 14:30,969.6,96.94,1.8,2.5,4.5,99.99,2.33,2088,3547,
09/03/2021 14:35,969.63,96.9,1.85,2.75,4.5,99.99,2.37,1833,3292,
09/03/2021 14:40,969.66,96.83,1.83,2.5,4.5,99.99,2.39,1818,3277,
09/03/2021 14:45,969.7,96.82,1.8,2.75,4.5,99.99,2.43,1851,3310,
09/03/2021 14:50,969.56,96.79,1.76,2.5,4.5,99.99,2.23,2205,3664,
09/03/2021 14:55,969.73,96.8,1.71,2.5,4.5,99.99,2.21,2216,3675,
09/03/2021 15:00,969.72,96.81,1.69,2.5,4.5,99.99,2.2,9999,11458,
09/03/2021 15:19,970.18,91.57,2.86,3.5,4.5,99.99,2.44,2195,3654,
09/03/2021 15:24,970.5,93.34,2.32,3,4.5,99.99,2.43,2169,3628,
09/03/2021 15:29,970.49,94.42,2.18,3,4.5,99.99,2.44,2466,3925,
09/03/2021 15:34,970.48,94.94,2.11,3,4.5,99.99,2.37,2202,3661,
09/03/2021 15:39,970.73,95.3,2.05,2.75,4.5,99.99,2.54,2194,3653,
09/03/2021 15:44,970.59,95.63,2.06,2.75,4.5,99.99,2.44,9999,11458,
09/03/2021 15:49,970.74,95.76,2.03,2.75,4.5,99.99,2.43,2202,3661,
09/03/2021 15:54,970.79,95.94,2.01,2.75,4.5,99.99,2.44,2185,3644,
09/03/2021 15:59,970.83,96.04,2,2.75,4.5,99.99,2.33,2172,3631,
09/03/2021 16:04,970.83,96.08,1.95,2.75,4.5,99.99,2.28,2166,3625,
09/03/2021 16:09,970.93,96.12,1.91,2.75,4.5,99.99,2.23,2163,3622,
09/03/2021 16:14,970.91,96.27,1.92,2.75,4.5,99.99,2.39,9999,11458,
09/03/2021 16:19,970.92,96.27,1.91,2.75,4.5,99.99,2.47,2173,3632,
09/03/2021 16:24,970.99,96.39,1.95,2.75,4.5,99.99,2.48,9999,11458,
09/03/2021 16:29,971.16,96.42,1.99,2.75,4.5,99.99,2.5,2188,3647,
09/03/2021 16:34,971.21,96.51,2.03,2.75,4.5,99.91,2.55,2182,3641,
09/03/2021 16:39,971.31,96.61,2.1,3,4.5,99.05,2.73,2164,3623,
09/03/2021 16:44,971.17,96.59,2.12,3,4.5,99.99,2.43,2186,3645,
09/03/2021 16:49,971.38,96.57,2.08,2.75,4.5,99.98,2.52,2187,3646,
09/03/2021 16:54,971.41,96.68,2.11,3,4.5,99.95,2.48,2183,3642,
09/03/2021 16:59,971.46,96.64,2.11,3,4.5,99.99,2.43,2182,3641,
09/03/2021 17:04,971.51,96.66,2.13,2.75,4.5,99.54,2.48,2186,3645,
09/03/2021 17:09,971.61,96.7,2.14,3,4.5,99.27,2.51,2187,3646,
09/03/2021 17:14,971.67,96.72,2.18,3,4.5,99.62,2.4,2191,3650,
09/03/2021 17:19,971.75,96.75,2.18,3,4.5,99.09,2.6,2177,3636,
09/03/2021 17:24,971.88,96.87,2.24,3,4.5,98.47,2.82,2188,3647,
09/03/2021 17:29,971.78,96.93,2.32,3.25,4.5,98.35,2.83,2186,3645,
09/03/2021 17:34,971.64,96.93,2.38,3.25,4.5,98.21,2.75,2189,3648,
09/03/2021 17:39,971.93,96.86,2.37,3.25,4.5,98.5,2.64,2184,3643,
09/03/2021 17:44,971.88,96.89,2.37,3,4.5,98.01,2.74,2182,3641,
09/03/2021 17:49,971.9,96.85,2.37,3,4.5,99.15,2.62,2187,3646,
09/03/2021 17:54,971.85,96.82,2.34,3.25,4.5,98.96,2.51,2182,3641,
09/03/2021 17:59,972.07,96.9,2.33,3.25,4.5,98.74,2.64,9999,11458,
09/03/2021 18:04,972.21,97.06,2.42,3.25,4.5,98.91,2.71,2184,3643,
09/03/2021 18:09,972.08,97.23,2.51,3.25,4.5,99.21,2.82,2182,3641,
09/03/2021 18:14,972.16,97.27,2.57,3.25,4.5,98.72,2.82,2184,3643,
09/03/2021 18:19,972.18,97.29,2.6,3.5,4.5,98.58,2.89,2193,3652,
09/03/2021 18:24,972.39,97.43,2.66,3.5,4.5,98.24,3.09,2269,3728,
09/03/2021 18:29,972.1,97.58,2.73,3.5,4.5,98.93,2.89,2194,3653,
09/03/2021 18:34,972.17,97.56,2.72,3.5,4.5,98.85,2.93,2198,3657,
09/03/2021 18:39,972.25,97.46,2.68,3.5,4.5,98.99,2.85,9999,11458,
09/03/2021 18:44,972.29,97.47,2.65,3.5,4.5,98.87,3,2189,3648,
09/03/2021 18:49,972.33,97.52,2.63,3.5,4.5,98.97,2.95,2193,3652,
09/03/2021 18:54,972.29,97.74,2.69,3.5,4.5,98.3,3.06,2210,3669,
09/03/2021 18:59,972.05,97.95,2.8,3.5,4.5,98.26,3,2200,3659,
09/03/2021 19:04,972.41,97.9,2.79,3.5,4.5,98.58,3.16,2191,3650,
09/03/2021 19:09,972,97.98,2.81,3.5,4.5,98.52,2.79,2178,3637,
09/03/2021 19:14,972.16,97.7,2.65,3.5,4.5,99.52,2.43,2183,3642,
09/03/2021 19:19,972.26,97.38,2.43,3.25,4.5,99.76,2.45,2181,3640,
09/03/2021 19:24,972.41,97.28,2.28,3,4.5,99.72,2.48,2181,3640,
09/03/2021 19:29,972.39,97.36,2.18,3,4.5,99.8,2.5,2182,3641,
09/03/2021 19:34,972.51,97.37,2.09,3,4.5,99.99,2.41,2180,3639,
09/03/2021 19:39,972.56,97.46,2.08,2.75,4.5,99.74,2.55,2181,3640,
09/03/2021 19:44,972.29,97.6,2.1,3,4.5,99.98,2.43,2181,3640,
09/03/2021 19:49,972.33,97.43,1.98,2.75,4.5,99.99,2.32,2178,3637,
09/03/2021 19:54,972.4,97.4,1.88,2.75,4.5,99.99,2.35,2178,3637,
09/03/2021 19:59,972.51,97.48,1.82,2.75,4.5,99.99,2.41,2178,3637,
09/03/2021 20:04,972.5,97.51,1.82,2.5,4.5,99.99,2.37,2178,3637,
09/03/2021 20:09,972.5,97.47,1.84,2.75,4.5,99.99,2.47,2179,3638,
09/03/2021 20:14,972.53,97.45,1.88,2.75,4.5,99.87,2.47,2182,3641,
09/03/2021 20:19,972.49,97.43,1.89,2.75,4.5,99.99,2.47,2183,3642,
09/03/2021 20:24,972.39,97.36,1.91,2.75,4.5,99.99,2.45,2186,3645,
09/03/2021 20:29,972.36,97.35,1.91,2.75,4.5,99.99,2.47,2192,3651,
09/03/2021 20:34,972.42,97.33,1.91,2.75,4.5,99.99,2.5,2189,3648,
09/03/2021 20:39,972.35,97.34,1.9,2.75,4.5,99.81,2.48,2186,3645,
09/03/2021 20:44,972.49,97.33,1.89,2.75,4.5,99.7,2.55,2192,3651,
09/03/2021 20:49,972.51,97.33,1.88,2.75,4.5,99.52,2.56,2186,3645,
09/03/2021 20:54,972.36,97.31,1.84,2.75,4.5,99.91,2.31,2188,3647,
09/03/2021 20:59,972.5,97.21,1.71,2.5,4.5,99.99,2.24,2189,3648,
09/03/2021 21:04,972.52,97.26,1.65,2.5,4.5,99.99,2.35,2189,3648,
09/03/2021 21:09,972.44,97.27,1.61,2.5,4.5,99.99,2.33,2186,3645,
09/03/2021 21:14,972.31,97.32,1.6,2.25,4.5,99.99,2.29,2181,3640,
09/03/2021 21:19,972.29,97.29,1.55,2.25,4.5,99.99,2.18,2182,3641,
09/03/2021 21:24,972.29,97.31,1.52,2.25,4.5,99.99,2.24,2184,3643,
09/03/2021 21:29,972.46,97.33,1.52,2.25,4.5,99.99,2.47,2184,3643,
09/03/2021 21:34,972.21,97.33,1.51,2.25,4.5,99.99,2.16,2185,3644,
09/03/2021 21:39,972.28,97.24,1.42,2.25,4.5,99.99,2.05,2197,3656,
09/03/2021 21:44,972.29,97.21,1.32,2,4.5,99.99,2.06,2197,3656,
09/03/2021 21:49,972.25,97.21,1.25,2.25,4.5,99.99,2.12,2190,3649,
09/03/2021 21:54,972.23,97.26,1.23,2,4.5,99.99,2.06,2249,3708,
09/03/2021 21:59,972.34,97.26,1.2,2,4.5,99.99,2.32,2235,3694,
09/03/2021 22:04,972.31,97.36,1.27,2,4.5,99.05,2.45,2161,3620,
09/03/2021 22:09,972.34,97.31,1.31,2,4.5,99.19,2.31,2162,3621,
09/03/2021 22:14,972.33,97.29,1.29,2,4.5,99.43,2.25,2155,3614,
09/03/2021 22:19,972.47,97.33,1.28,2.25,4.5,98.97,2.56,2192,3651,
09/03/2021 22:24,972.35,97.4,1.35,2.25,4.5,98.18,2.54,2165,3624,
09/03/2021 22:29,972.34,97.42,1.39,2.25,4.5,97.48,2.6,2198,3657,
09/03/2021 22:34,972.25,97.35,1.35,2.25,4.5,97.42,2.25,2191,3650,
09/03/2021 22:39,972.06,97.24,1.21,2,4.5,98.14,2.1,2161,3620,
09/03/2021 22:44,971.89,97.12,1.09,2,4.5,98.79,1.65,2161,3620,
09/03/2021 22:49,972.05,96.83,0.88,1.75,4.5,99.99,1.53,2240,3699,
09/03/2021 22:54,972.12,96.93,0.79,1.5,4.5,99.99,1.88,2237,3696,
09/03/2021 22:59,972.06,97.2,0.85,1.5,4.5,99.26,2.14,2235,3694,
09/03/2021 23:04,972.26,97.37,1,2,4.5,96.56,2.77,2242,3701,
09/03/2021 23:09,971.88,97.63,1.29,2,4.5,93.42,2.86,2137,3596,
09/03/2021 23:14,971.98,97.56,1.45,2.25,4.5,92.62,3.17,2177,3636,
09/03/2021 23:19,971.74,97.45,1.51,2.25,4.5,93.82,2.77,9999,11458,
09/03/2021 23:24,971.86,97.42,1.54,2.25,4.5,91.37,3.36,9999,11458,
09/03/2021 23:29,971.61,97.41,1.61,2.5,4.5,92.85,2.74,2178,3637,
09/03/2021 23:34,971.65,97.37,1.62,2.5,4.5,90.41,3.24,2174,3633,
09/03/2021 23:39,971.46,97.31,1.59,2.5,4.5,93.08,2.64,2179,3638,
09/03/2021 23:44,971.46,97.08,1.42,2.25,4.5,94.05,2.52,2178,3637,
09/03/2021 23:49,971.35,96.88,1.25,2,4.5,94.79,2.29,2180,3639,
09/03/2021 23:54,971.36,96.7,1.06,1.75,4.5,94.67,2.35,2182,3641,
09/03/2021 23:59,971.33,96.79,0.96,1.75,4.5,93.24,2.48,2182,3641,
10/03/2021 00:04,971.18,96.82,0.88,1.5,4.5,95.43,2.17,2182,3641,
10/03/2021 00:09,971.23,96.91,0.81,1.5,4.5,94.38,2.37,2181,3640,
